,word,type,v1
4236,veneracean,VBP,Not verb
4237,ventriculose,VBP,Not verb
4238,ventriloquism,VBP,Not verb
4239,venturesome,VBP,"[격식 또는 문예체]  모험적인, 대담한 (=daring)  "
4240,verbose,VBP,[격식 못마땅함]  장황한 (=long-winded)  
4241,verisimilitude,VBP,Not verb
4242,verticil,VBP,Not verb
4243,verticomental,VBP,Not verb
4244,vertilinear,VBP,Not verb
4245,vespertilionine,VBP,"  (집박쥐 따위, 보통 박쥐를 포함한) 애기박쥐과(科) Vespertilionidae의.  "
4246,viajaca,VBP,Not verb
4247,victorine,VBP,Not verb
4248,vicuna,VBP,Not verb
4249,viduate,VBP,Not verb
4250,vimana,VBP,Not verb
4251,vinose,VBP,Not verb
4252,violacean,VBP,Not verb
4253,virtualize,VBP,Not verb
4254,viscidize,VBP,Not verb
4255,viscoidal,VBP,  다소 점착성이 있는  
4256,viscometry,VBP,Not verb
4257,viscose,VBP,Not verb
4258,vitamer,VBP,Not verb
4259,viticulturist,VBP,Not verb
4260,volant,VBP,Not verb
4261,voltize,VBP,Not verb
4262,volumetry,VBP,Not verb
4263,voluntariate,VBP,Not verb
4264,vorticose,VBP,  (=VORTICAL)  
4265,vulnerative,VBP,Not verb
4266,vulturn,VBP,Not verb
4267,wabby,VBP,Not verb
4268,wadset,VBP,Not verb
4269,wafer,VBP,Not verb
4270,waffle,VBP,[英 비격식 못마땅함]  장황하게[알맹이 없는] 말을 늘어놓다      4.    
4271,waggel,VBP,"[비격식]  (상하·좌우로) 흔들다[움직거리다]; 흔들리다, 움직이다  "
4272,waggy,VBP,Not verb
4273,wagwit,VBP,Not verb
4274,wain,VBP,Not verb
4275,waistband,VBP,Not verb
4276,wake,VBP,"  (잠에서) 깨다[일어나다], 깨우다      2.    "
4277,waketime,VBP,Not verb
4278,waldgrave,VBP,Not verb
4279,waldhorn,VBP,Not verb
4280,walkrife,VBP,Not verb
4281,wandle,VBP,Not verb
4282,wangle,VBP,[비격식]  (남을 설득하거나 꾀를 부려) 얻어 내다[해내다]  
4283,wansonsy,VBP,Not verb
4284,wapentake,VBP,Not verb
4285,wapiti,VBP,Not verb
4286,warp,VBP,"  (원래의 모습을 잃고) 휘다[틀어지다], 휘게[틀어지게] 만들다      2.    "
4287,warsle,VBP,Not verb
4288,warwickite,VBP,Not verb
4289,washrag,VBP,Not verb
4290,waterbrain,VBP,Not verb
4291,watercup,VBP,Not verb
4292,waterleave,VBP,Not verb
4293,waterproofer,VBP,Not verb
4294,waterway,VBP,Not verb
4295,wave,VBP,  (손팔을) 흔들다      4.    
4296,waxbill,VBP,Not verb
4297,waybill,VBP,Not verb
4298,wayleave,VBP,Not verb
4299,weave,VBP,"  (옷감카펫바구니 등을) 짜다[엮다], 짜서[엮어서] 만들다      2.    "
4300,wede,VBP,Not verb
4301,weewow,VBP,Not verb
4302,weinschenkite,VBP,Not verb
4303,welsh,VBP,[못마땅함 비격식]  (약속을) 어기다  
4304,wend,VBP,[옛글투 또는 문예체]  (천천히) 가다[이동하다]  
4305,westfalite,VBP,Not verb
4306,weve,VBP,Not verb
4307,wharry,VBP,Not verb
4308,whatso,VBP,Not verb
4309,wheelswarf,VBP,Not verb
4310,wheem,VBP,Not verb
4311,whenas,VBP,Not verb
4312,whereat,VBP,Not verb
4313,whereso,VBP,Not verb
4314,whew,VBP,Not verb
4315,whichway,VBP,Not verb
4316,whick,VBP,Not verb
4317,whiffer,VBP,Not verb
4318,whikerby,VBP,Not verb
4319,whilie,VBP,Not verb
4320,whipstalk,VBP,Not verb
4321,whiptail,VBP,Not verb
4322,whirlygigum,VBP,Not verb
4323,whirry,VBP,"[스코]  서둘다, 급히 가다      2.    [타동사]  신속하게 운반하다, <가축을> 급히 몰고 가다  "
4324,whiteware,VBP,Not verb
4325,whitster,VBP,Not verb
4326,whoa,VBP,Not verb
4327,whodunit,VBP,Not verb
4328,whoosh,VBP,[비격식]  (아주 빠르게) 휙[쉭] 하고 지나가다  
4329,whortleberry,VBP,Not verb
4330,widthwise,VBP,Not verb
4331,wiggle,VBP,[비격식]  (좌우상하로 짧게) 씰룩씰룩[꼼지락꼼지락/꿈틀꿈틀] 움직이다 (=wriggle)      2.    [명사][비격식]  (좌우상하로 짧게) 씰룩씰룩[꼼지락꼼지락/꿈틀꿈틀] 움직이기  
4332,wigwam,VBP,Not verb
4333,wildgrave,VBP,Not verb
4334,willyard,VBP,Not verb
4335,win,VBP,  이기다      2.    
4336,windberry,VBP,Not verb
4337,windcuffer,VBP,Not verb
4338,windigo,VBP,Not verb
4339,windowwise,VBP,Not verb
4340,wineberry,VBP,Not verb
4341,winetree,VBP,Not verb
4342,winnow,VBP,"  (곡식에서 쭉정이 등을 가려내려고) 까부르다, 키질하다  "
4343,winsome,VBP,"[격식]  마음을 끄는, 매력적인 (=engaging)  "
4344,winterhain,VBP,Not verb
4345,wir,VBP,Not verb
4346,wiretail,VBP,Not verb
4347,wireworm,VBP,Not verb
4348,wisp,VBP,Not verb
4349,witchcraft,VBP,Not verb
4350,withinside,VBP,Not verb
4351,withinward,VBP,Not verb
4352,withouten,VBP,Not verb
4353,withsave,VBP,Not verb
4354,withstrain,VBP,Not verb
4355,woldy,VBP,Not verb
4356,wolfer,VBP,Not verb
4357,wollastonite,VBP,Not verb
4358,womanwise,VBP,Not verb
4359,womenkind,VBP,Not verb
4360,wonderland,VBP,Not verb
4361,wonderworthy,VBP,Not verb
4362,woodbind,VBP,Not verb
4363,woodmote,VBP,Not verb
4364,woodreeve,VBP,Not verb
4365,woodskin,VBP,Not verb
4366,woodspite,VBP,Not verb
4367,woofer,VBP,Not verb
4368,woolfell,VBP,Not verb
4369,woorali,VBP,Not verb
4370,wop,VBP,Not verb
4371,workbag,VBP,Not verb
4372,workgirl,VBP,Not verb
4373,workwise,VBP,Not verb
4374,worldway,VBP,Not verb
4375,worry,VBP,  걱정하다      2.    
4376,woundwort,VBP,Not verb
4377,wrainstave,VBP,Not verb
4378,wramp,VBP,Not verb
4379,wrangle,VBP,  (보통 오랫동안) 언쟁을 벌이다[다투다]  
4380,wrannock,VBP,Not verb
4381,wrathiness,VBP,Not verb
4382,wrenlet,VBP,Not verb
4383,wrothsome,VBP,Not verb
4384,xylotomist,VBP,Not verb
4385,Xyris,VBP,Not verb
4386,yate,VBP,Not verb
4387,yawny,VBP,  하품 나는[나게 하는]  
4388,yawweed,VBP,Not verb
4389,yeast,VBP,Not verb
4390,yegg,VBP,Not verb
4391,yellowseed,VBP,Not verb
4392,yellowtail,VBP,Not verb
4393,yesteryear,VBP,Not verb
4394,yojan,VBP,Not verb
4395,youd,VBP,Not verb
4396,yoursel,VBP,Not verb
4397,zaffer,VBP,Not verb
4398,zig,VBP,Not verb
4399,zoic,VBP,Not verb
4400,zoid,VBP,Not verb
4401,zonitid,VBP,Not verb
4402,zooecia,VBP,Not verb
4403,zoographist,VBP,Not verb
4404,zoomelanin,VBP,Not verb
4405,zoonule,VBP,Not verb
4406,zoophobia,VBP,Not verb
4407,zootechny,VBP,Not verb
4408,zootomist,VBP,Not verb
4409,zygose,VBP,Not verb
4410,zymotechny,VBP,Not verb
4411,zymotize,VBP,Not verb
