,word,type,v1
12758,Lamanism,NNP,"[역사][외래어]  라만(Chandrasekhara Venkata Raman, 1888-1970). [인도의 물리학자. 빛이 투명물질을 통과하면 파장이 변화가 생긴다는 라만효과를 발견하였음. 저서로  등이 있음. 1930년 노벨 물리학상을 받았음.]  "
12759,Lamanite,NNP,Not nouns
12760,Lamano,NNP,Not nouns
12761,Lamarckia,NNP,Not nouns
12762,Lamarckian,NNP,Not nouns
12763,Lamarckianism,NNP,Not nouns
12764,Lamarckism,NNP,"  라마르크의 진화론, 라마르크설  "
12765,Lamba,NNP,Not nouns
12766,Lambadi,NNP,Not nouns
12767,lamber,NNP,"  출산기의 암양(羊)을 지키는 사람 , 출산기의 암양.  "
12768,Lambert,NNP,  남자 이름      2.    
12769,Lamblia,NNP,Not nouns
12770,Lamellaria,NNP,Not nouns
12771,Lamellariidae,NNP,Not nouns
12772,Lamellibranchia,NNP,[해양과학]  판새류 (瓣鰓類)  
12773,Lamellibranchiata,NNP,[지질학]  라멜리브란키아타  
12774,Lamellicornes,NNP,Not nouns
12775,Lamellicornia,NNP,Not nouns
12776,Lamellirostres,NNP,"[조류]  편취류(扁嘴類) Lamellirostres의: 부리 언저리에 빗살 모양의 널과 같은 이가 있어 음식물에서 물과 진흙을 제거하는 물새의 옛 분류, 오늘날의 기러기 오리목(目)(기러기·오리·백조·플라밍고 따위)과 같은.  "
12777,Lamiaceae,NNP,Not nouns
12778,Lamiidae,NNP,Not nouns
12779,Lamiides,NNP,Not nouns
12780,Lamiinae,NNP,Not nouns
12781,Laminaria,NNP,[수산학]  다시마      2.    
12782,Laminariaceae,NNP,[생약학]  미역과  
12783,Laminariales,NNP,Not nouns
12784,Lamista,NNP,Not nouns
12785,Lamium,NNP,Not nouns
12786,Lammas,NNP,"[영]  래머스 데이, 수확제(收穫祭) ((옛날 8월 1일에 행하여졌음))      2.    "
12787,Lammastide,NNP,  수확제(祭) (Lammas)의 계절.  
12788,Lamna,NNP,Not nouns
12789,Lamnidae,NNP,Not nouns
12790,Lampong,NNP,Not nouns
12791,Lampridae,NNP,Not nouns
12792,Lampsilis,NNP,Not nouns
12793,Lampsilus,NNP,Not nouns
12794,Lampyridae,NNP,Not nouns
12795,Lampyris,NNP,Not nouns
12796,Lamus,NNP,[그리스 신화]  Hercules와 Omphale 사이의 아들.      2.    
12797,Lamut,NNP,Not nouns
12798,Lana,NNP,  여자 이름. Helen의 별칭.  
12799,Lanao,NNP,Not nouns
12800,Lanarkia,NNP,Not nouns
12801,Lancaster,NNP,  랭커스터 왕가 ((1399-1461년간의 영국 왕조))      2.    
12802,Lancasterian,NNP,Not nouns
12803,Lancastrian,NNP,Not nouns
12804,Lance,NNP,"  남자 이름 ((Lancelot, Launcelot의 애칭))  "
12805,Landmarker,NNP,  地标 ，地标建筑 ，标志性建筑 ，旗帜性建筑 。  
12806,Landolphia,NNP,Not nouns
12807,Landsmaal,NNP,Not nouns
12808,Landsturm,NNP,"  (독일·스위스의) 전시의 국민군 (소집), 국가 총동원  "
12809,Landuman,NNP,Not nouns
12810,Landwehr,NNP,[군사]  예비군 ((독일·스위스·오스트리아의))  
12811,Lango,NNP,Not nouns
12812,Langobard,NNP,  랑고바르드 인(人)(=LOMBARD)  
12813,Langobardic,NNP,  랑고바르드어: 서(西)게르만어의 하나로서 고대 랑고바르드족(族)의 언어.  
12814,Langsdorffia,NNP,Not nouns
12815,Langshan,NNP,"  랑산(狼山): 닭의 한 품종; 크고 검은색 또는 흰색, 속살은 희다; 볏이 하나이고 암갈색 달걀을 낳는다; 아시아, 특히 중국산(産) 집닭.  "
12816,Laniidae,NNP,Not nouns
12817,Laniinae,NNP,Not nouns
12818,Lanital,NNP,"[상표]  라니탈: 이탈리아에서 카세인으로 만든 양털 비슷한 합성 섬유, 인조 양털.  "
12819,Lanius,NNP,Not nouns
12820,Lanny,NNP,  남자 이름. Lenny의 별칭.  
12821,Lantana,NNP,[식물]  란타나 ((관상용))  
12822,Lanthanotidae,NNP,Not nouns
12823,Lanthanotus,NNP,Not nouns
12824,Lao,NNP,"  라오 족, [U] 라오 말 ((태국 북부에서 라오스에 걸쳐 쓰이는 말, 타이 어에 가까움))  "
12825,Laodicean,NNP,Not nouns
12826,Laodiceanism,NNP,Not nouns
12827,Laotian,NNP,  라오스 사람      3.    
12828,Lapageria,NNP,"  백합덩굴풀의 일종 Lapageria rosea: 칠레의 국화(國花), 피질(皮質)의 잎과 적갈색의 꽃이 핀다.  "
12829,Laparosticti,NNP,Not nouns
12830,Lapeirousia,NNP,Not nouns
12831,Lapith,NNP,[그리스 신화]  라피테스: 라피테스족(族)(Lapith)의 왕 Pirithous의 결혼식에서 술에 취한 반인 반마(半人半馬)의 괴물 켄타우로스(centaurs)가 일으킨 싸움에서 패배한 사람들.  
12832,Lapithae,NNP,"[그리스 신화]  피리토우스: Thessaly의 Lapithae족의 왕으로 Theseus의 친구, 그와 함께 저승의 여왕 Persephone을 유괴하려 했으나 실패했다.  "
12833,Lapithaean,NNP,Not nouns
12834,Laplacian,NNP,  = Laplace operator.      2.    
12835,Lapland,NNP,  라플란드 ((유럽 최북부의 지역))  
12836,Laplander,NNP,  라플란드 사람(Lapp)  
12837,Laplandian,NNP,Not nouns
12838,Laplandic,NNP,Not nouns
12839,Laplandish,NNP,Not nouns
12840,Laportea,NNP,Not nouns
12841,Lapp,NNP,  라플란드 사람(Laplander)      2.    
12842,Lappa,NNP,Not nouns
12843,Lappic,NNP,Not nouns
12844,Lappula,NNP,Not nouns
12845,Lapsana,NNP,Not nouns
12846,Laputa,NNP,"  라퓨터 섬 ((공상에 잠긴 인간들이 사는, 공중에 떠 있는 섬; Swift작 Gulliver’s Travels에서))  "
12847,Laputan,NNP,"  라퓨터 섬 사람, 공상가      2.    [형용사]  라퓨터 섬 사람의      3.    [형용사]  공상적인, 터무니없는, 불합리한(absurd)  "
12848,Lar,NNP,LARES의 단수  
12849,Laralia,NNP,Not nouns
12850,Laramide,NNP,Not nouns
12851,Laramie,NNP,  라라미: 미국 Wyoming 주 동남부의 도시.      2.    
12852,Lardizabalaceae,NNP,Not nouns
12853,Larentiidae,NNP,Not nouns
12854,Lari,NNP,  라리(그루지아의 화폐 단위).  
12855,Laria,NNP,Not nouns
12856,Laridae,NNP,Not nouns
12857,Lariidae,NNP,Not nouns
12858,Larinae,NNP,Not nouns
12859,Larix,NNP,Not nouns
12860,Larry,NNP,"  남자 이름 ((Laurence, Lawrence의 애칭))  "
12861,Lars,NNP,  남자 이름  
12862,Larunda,NNP,Not nouns
12863,Larus,NNP,Not nouns
12864,Larvacea,NNP,[해양과학]  유형류 (幼形類)  
12865,Larvalia,NNP,Not nouns
12866,Laserpitium,NNP,Not nouns
12867,Lasi,NNP,Not nouns
12868,Lasiocampa,NNP,Not nouns
12869,Lasiocampidae,NNP,Not nouns
12870,Lasiocampoidea,NNP,Not nouns
12871,Lasius,NNP,Not nouns
12872,Laspeyresia,NNP,Not nouns
12873,Latakia,NNP,  라타키아 ((터키산(産)의 고급 담배))  
12874,Latania,NNP,Not nouns
12875,Latax,NNP,"  (특히 고무나무의) 유액, (이것을 굳혀 만든) 라텍스(주로 의료 제품에 쓰임)      2.    "
12876,Lateran,NNP,"  라테란 궁전 ((원래 로마 교황의 궁전, 지금은 미술관))      2.    "
12877,Laterigradae,NNP,Not nouns
12878,Lathraea,NNP,Not nouns
12879,Lathyrus,NNP,Not nouns
12880,Latian,NNP,Not nouns
12881,Latimeria,NNP,[어류]  라티메리아 ((화석어))  
12882,Latin,NNP,  라틴어      2.    
12883,Latinate,NNP,Not nouns
12884,Latiner,NNP,Not nouns
12885,Latinesque,NNP,Not nouns
12886,Latinian,NNP,[언어학]  라틴계(系) 제어(諸語)((고대어만을 가리키며 중세·현대어는 ROMANCE라 부름)).  
12887,Latinic,NNP,Not nouns
12888,Latiniform,NNP,Not nouns
12889,Latinism,NNP,  라틴 어투[어법]  
12890,Latinist,NNP,  라틴 어 학자  
12891,Latinistic,NNP,Not nouns
12892,Latinistical,NNP,Not nouns
12893,Latinitaster,NNP,Not nouns
12894,Latinity,NNP,"  라틴어 사용(법), 라틴어의 지식; 라틴어체[어법, 어풍].  "
12895,Latinization,NNP,"  라틴화, 라틴풍으로 만들기.  "
12896,Latinize,NNP,Not nouns
12897,Latinizer,NNP,"  라틴화하는 사람, 라틴풍으로 만드는 사람.  "
12898,Latinless,NNP,Not nouns
12899,Latinus,NNP,"[로마 전설]  라티누스: Aeneas가 Latium에 도착했을 때의 Latium왕, Lavinia의 아버지.  "
12900,Latirostres,NNP,Not nouns
12901,Latirus,NNP,Not nouns
12902,Latona,NNP,  라토나: 여신 Leto의 로마 이름.      2.    
12903,Latonian,NNP,Not nouns
12904,Latooka,NNP,Not nouns
12905,Latrididae,NNP,Not nouns
12906,Latris,NNP,Not nouns
12907,Latrodectus,NNP,Not nouns
12908,Latuka,NNP,Not nouns
12909,Latvian,NNP,  라트비아 사람      3.    
12910,Laudianism,NNP,  로드주의: Canterbury 대주교 Laud 또는 그 지지자의 정책과 실천.  
12911,Laudism,NNP,Not nouns
12912,Laudist,NNP,Not nouns
12913,Laura,NNP,  여자 이름  
12914,Lauraceae,NNP,Not nouns
12915,Laurel,NNP,Not nouns
12916,Laurence,NNP,  남자 이름 ((Lawrence의 별칭))  
12917,Laurencia,NNP,Not nouns
12918,Laurent,NNP,Not nouns
12919,Laurentian,NNP,Not nouns
12920,Laurentide,NNP,Not nouns
12921,Laurianne,NNP,Not nouns
12922,Laurie,NNP,"  남자 이름 ((Laurence, Lawrence의 애칭))      2.    "
12923,Laurocerasus,NNP,Not nouns
12924,Laurus,NNP,Not nouns
12925,Lavandula,NNP,Not nouns
12926,Lavatera,NNP,Not nouns
12927,Lavehr,NNP,Not nouns
12928,Laverania,NNP,Not nouns
12929,Lavinia,NNP,  여자 이름  
12930,Lawrence,NNP,  남자 이름      2.    
12931,Lawrie,NNP,Not nouns
12932,Lawson,NNP,"  Robert, 로슨(1892-1957): 미국의 (특히 아동 문학) 삽화가·작가.  "
12933,Lawsoneve,NNP,Not nouns
12934,Lawsonia,NNP,Not nouns
12935,Lawton,NNP,  로턴: 미국 Oklahoma주 서남부의 도시.  
12936,Layia,NNP,Not nouns
12937,Laz,NNP,Not nouns
12938,Lazarist,NNP,  라자리스트회(會) 수사 (Vincentian).  
12939,Lazarus,NNP,  실패를 극복[만회]하고 있는 사람  
12940,Lea,NNP,[문예체]  초원  
12941,Lead,NNP,Not nouns
12942,Leads,NNP,  (경주∙경쟁에서) 선두[우세]      4.    
12943,Leah,NNP,  여자 이름      2.    
12944,Leander,NNP,  남자 이름      2.    
12945,Lear,NNP,"  리어(왕) ((Britain섬의 전설의 왕, Shakespeare작 King Lear의 주인공))  "
12946,Learchus,NNP,[그리스 신화]  레아르코스: Athamas와 Ino 사이의 아들로서 미친 아버지에게 살해되었다.  
12947,Learoyd,NNP,Not nouns
12948,Leatherette,NNP,"  재생피(再生皮), 모조 가죽 ((상표명))      2.    "
12949,Leatheroid,NNP,"  모조[인조] 가죽 ((종이로 만듦, 상표명))  "
12950,Leatherstocking,NNP,Not nouns
12951,Lebistes,NNP,Not nouns
12952,Lecaniinae,NNP,Not nouns
12953,Lecanium,NNP,Not nouns
12954,Lecanora,NNP,Not nouns
12955,Lecanoraceae,NNP,Not nouns
12956,Lechea,NNP,"Lechea속(屬) 초본의 총칭, 가는 줄기에 가느다란 잎이 난다.  "
12957,Lechriodonta,NNP,Not nouns
12958,Lecidea,NNP,Not nouns
12959,Lecideaceae,NNP,Not nouns
12960,Lecythidaceae,NNP,Not nouns
12961,Lecythis,NNP,"  남미산(産) 옥예과(玉蘂科) Lecythis속(屬) 큰 나무의 열매; 목질(木質)이며, 뚜껑이 있는 단지 모양을 하고 있다.  "
12962,Leda,NNP,[그리스신화]  레다 ((Zeus가 백조의 모습을 하여 사랑을 나누었던))  
12963,Ledidae,NNP,Not nouns
12964,Ledum,NNP,Not nouns
12965,Lee,NNP,  남자 이름      2.    
12966,Leersia,NNP,Not nouns
12967,Leguatia,NNP,Not nouns
12968,Leguminosae,NNP,[작물학]  콩과  
12969,Lehi,NNP,Not nouns
12970,Leibnitzianism,NNP,Not nouns
12971,Leicester,NNP,"  레스터 ((영국 중부의 도시, Leicestershire의 주도))      2.    "
12972,Leif,NNP,  남자 이름.  
12973,Leigh,NNP,  남자 이름 ((Lee의 변형))  
12974,Leila,NNP,  여자 이름  
12975,Leiophyllum,NNP,Not nouns
12976,Leiothrix,NNP,Not nouns
12977,Leiotrichan,NNP,Not nouns
12978,Leiotriches,NNP,Not nouns
12979,Leiotrichi,NNP,Not nouns
12980,Leiotrichidae,NNP,Not nouns
12981,Leiotrichinae,NNP,Not nouns
12982,Leipoa,NNP,"[조류]  닭류(類)에 속한 흙무덤을 만드는 새((파충류와 비슷한 부화법으로 부화됨 , 호주산(產))).  "
12983,Leishmania,NNP,Not nouns
12984,Leisten,NNP,Not nouns
12985,Leith,NNP,"  리스: 영국 스코틀랜드 동남부, Forth만(灣)에 면한 항구; 현재는 Edinburgh의 일부.  "
12986,Leitneria,NNP,Not nouns
12987,Leitneriaceae,NNP,Not nouns
12988,Leitneriales,NNP,Not nouns
12989,Lelia,NNP,Not nouns
12990,Lemaireocereus,NNP,Not nouns
12991,Lemanea,NNP,Not nouns
12992,Lemaneaceae,NNP,Not nouns
12993,Lemmus,NNP,"[동물]  래밍, Lemming  "
12994,Lemna,NNP,Not nouns
12995,Lemnaceae,NNP,[농업]  개구리밥과(科)  
12996,Lemonias,NNP,Not nouns
12997,Lemoniidae,NNP,Not nouns
12998,Lemoniinae,NNP,Not nouns
12999,Lemosi,NNP,Not nouns
13000,Lemovices,NNP,Not nouns
13001,Lemuel,NNP,  남자 이름  
13002,Lemuria,NNP,  레무리아((여우원숭이(lemur)의 분포로 보아 인도양에 존재하였다고 가정된 고대 육지)).  
13003,Lemurian,NNP,Not nouns
13004,Lemuridae,NNP,Not nouns
13005,Lemurinae,NNP,Not nouns
13006,Lemuroidea,NNP,[지질학]  레무로이데아  
13007,Len,NNP,  남자 이름. Leonard의 별칭.  
13008,Lena,NNP,"  여자 이름 ((Helena, Magdalene의 애칭))      2.    "
13009,Lenaea,NNP,"  레나이아 축제: 디오니소스 축제(Dionysia)를 구성하는 고대 Athens의 축제의 하나; 2월초에 개최되며, 행렬과 이에 이어지는 연극 상연이 그 주요한 행사.  "
13010,Lenaean,NNP,Not nouns
13011,Lenaeum,NNP,Not nouns
13012,Lenaeus,NNP,[그리스 신화]  레나이오스: 포도주 짜는 기구의 신으로서의 Dionysus의 덧붙인 이름.  
13013,Lenape,NNP,"  (북미 인디언의) 델라웨어족(族)(Delaware) , 델라웨어 어(語).  "
13014,Lenca,NNP,  렝카족[의 사람]: 엘살바도르 및 온두라스 중부의 인디언.  
13015,Lencan,NNP,Not nouns
13016,Lendu,NNP,Not nouns
13017,Leninism,NNP,  레닌주의  
13018,Leninist,NNP,Not nouns
13019,Leninite,NNP,  레닌주의  
13020,Lennoaceae,NNP,Not nouns
13021,Lenny,NNP,  남자 이름. Leonard의 별칭.  
13022,Lenora,NNP,Not nouns
13023,Lent,NNP,"  사순절(기독교인들이 예수의 고행을 기리는, 성회 수요일(Ash Wednesday)부터 부활절 일요일(Easter) 전날까지의 40일간)  "
13024,Lenten,NNP,Not nouns
13025,Lententide,NNP,Not nouns
13026,Lentibulariaceae,NNP,Not nouns
13027,Lentilla,NNP,Not nouns
13028,Lenzites,NNP,Not nouns
13029,Leo,NNP,"  사자자리, 사자궁(황도 십이궁의 다섯째 자리)      2.    "
13030,Leon,NNP,  남자 이름  
13031,Leonard,NNP,  남자 이름  
13032,Leonardesque,NNP,"  Leonardo da Vinci의(풍의, 의 화법의).  "
13033,Leonato,NNP,Not nouns
13034,Leonese,NNP,Not nouns
13035,Leonid,NNP,[천문]  [the ~s] 사자자리의 유성군(流星群)  
13036,Leonine,NNP,LEONINE VERSE  
13037,Leonis,NNP,"  사자자리, 사자궁(황도 십이궁의 다섯째 자리)      2.    "
13038,Leonist,NNP,Not nouns
13039,Leonnoys,NNP,Not nouns
13040,Leonora,NNP,  여자 이름  
13041,Leonotis,NNP,Not nouns
13042,Leontocebus,NNP,Not nouns
13043,Leontodon,NNP,Not nouns
13044,Leontopodium,NNP,Not nouns
13045,Leonurus,NNP,[생약학]  익모초(益母草)  
13046,Leopold,NNP,  남자 이름  
13047,Leopoldinia,NNP,"  피아사바: 남미산(産)의 2종의 야자, 피아사바야자 Leopoldinia piassaba와 브라질상아야자 Attalea funifera.      2.    "
13048,Leora,NNP,Not nouns
13049,Lepadidae,NNP,Not nouns
13050,Lepanto,NNP,"  레판토, 나프팍토스: Lepanto 해협에 면한 그리스 서부의 항구 도시; 1571년에 신성동맹 함대가 터키 함대를 이 앞...      2.    "
13051,Lepargyraea,NNP,Not nouns
13052,Lepas,NNP,Not nouns
13053,Lepcha,NNP,"  (히말라야 산지의) 렙차 사람, [U] 렙차 어(語)  "
13054,Lepidium,NNP,Not nouns
13055,Lepidodendraceae,NNP,Not nouns
13056,Lepidodendron,NNP,[지질학]  인목  
13057,Lepidoidei,NNP,Not nouns
13058,Lepidophloios,NNP,Not nouns
13059,Lepidophyllum,NNP,Not nouns
13060,Lepidoptera,NNP,  인시목(鱗翅目): 나비나 나방류(類)를 포함하는 곤충강(綱)의 한 목: 성충의 네 날개는 작은 인편(鱗片)으로 덮여 있다.  
13061,Lepidosauria,NNP,Not nouns
13062,Lepidosiren,NNP,"  폐어(肺魚)의 일종 Lepidosiren paradoxa: 겉모양은 장어 비슷하며, 아마존강 유역의 소택지에 산다.  "
13063,Lepidosirenidae,NNP,Not nouns
13064,Lepidosperma,NNP,Not nouns
13065,Lepidospermae,NNP,Not nouns
13066,Lepidosphes,NNP,Not nouns
13067,Lepidostei,NNP,Not nouns
13068,Lepidosteus,NNP,Not nouns
13069,Lepidostrobus,NNP,Not nouns
13070,Lepidotes,NNP,Not nouns
13071,Lepidotus,NNP,Not nouns
13072,Lepidurus,NNP,Not nouns
13073,Lepilemur,NNP,[동물]  족제비여우원숭이(Lepilemur mustelinus)(=nattock).  
13074,Lepiota,NNP,[농업]  갓버섯속(屬)  
13075,Lepisma,NNP,Not nouns
13076,Lepismatidae,NNP,Not nouns
13077,Lepismidae,NNP,Not nouns
13078,Lepisosteidae,NNP,Not nouns
13079,Lepisosteus,NNP,Not nouns
13080,Lepomis,NNP,Not nouns
13081,Leporidae,NNP,Not nouns
13082,Leporis,NNP,Not nouns
13083,Lepospondyli,NNP,Not nouns
13084,Leposternidae,NNP,Not nouns
13085,Leposternon,NNP,Not nouns
13086,Lepralia,NNP,Not nouns
13087,Leptamnium,NNP,Not nouns
13088,Leptandra,NNP,Not nouns
13089,Leptidae,NNP,Not nouns
13090,Leptilon,NNP,Not nouns
13091,Leptinotarsa,NNP,Not nouns
13092,Leptocardia,NNP,Not nouns
13093,Leptocardii,NNP,Not nouns
13094,Leptocephalidae,NNP,Not nouns
13095,Leptocephalus,NNP,"  엽형 유생(葉型幼生): (특히) 뱀장어 종류와 바닷물고기가 어릴 때 거치는 한 시기, 무색 투명하고 편평한 유생.  "
13096,Leptodactylidae,NNP,Not nouns
13097,Leptodactylus,NNP,Not nouns
13098,Leptodora,NNP,Not nouns
13099,Leptodoridae,NNP,Not nouns
13100,Leptogenesis,NNP,Not nouns
13101,Leptolepidae,NNP,Not nouns
13102,Leptolepis,NNP,Not nouns
13103,Leptolinae,NNP,Not nouns
13104,Leptomedusae,NNP,[해양과학]  평수모류 (平水母類)  
13105,Leptomonas,NNP,[생명과학]  렙토모나스  
13106,Lepton,NNP,[물리]  경(輕)입자  
13107,Leptophis,NNP,Not nouns
13108,Leptoptilus,NNP,Not nouns
13109,Leptorchis,NNP,Not nouns
13110,Leptospermum,NNP,Not nouns
13111,Leptosphaeria,NNP,Not nouns
13112,Leptospira,NNP,Not nouns
13113,Leptostraca,NNP,[농업]  박갑류(薄甲類)  
13114,Leptostromataceae,NNP,Not nouns
13115,Leptosyne,NNP,Not nouns
13116,Leptothrix,NNP,[농업]  렙토트릭스 속  
13117,Leptotrichia,NNP,Not nouns
13118,Leptotyphlopidae,NNP,Not nouns
13119,Leptotyphlops,NNP,Not nouns
13120,Lepus,NNP,[천문]  토끼자리(the Hare)  
13121,Ler,NNP,"[아일랜드 신화]  레어: 바다의 화신(化身)으로서, 무서운 마술사 Manannan의 아버지; 웨일스 신화의 Llyr에 해당.  "
13122,Lernaea,NNP,"[그리스 신화]  레르나이아: 농업·사회 질서·결혼 따위의 여신 Demeter를 가리킨다, Lerna에서 이 여신을 위한 비교 의식이 거행된 데서 유래, 로마 신화에서는 Ceres.  "
13123,Lernaeacea,NNP,Not nouns
13124,Lernaean,NNP,Not nouns
13125,Lernaeidae,NNP,Not nouns
13126,Lernaeoides,NNP,Not nouns
13127,Lerwa,NNP,[조류]  흰자고새(Lerwa nivicola)((히말라야 산계산(山系產))).  
13128,Les,NNP,Not nouns
13129,Lesath,NNP,Not nouns
13130,Lesbia,NNP,Not nouns
13131,Lesbianism,NNP,  여성 동성애  
13132,Lesgh,NNP,Not nouns
13133,Leskea,NNP,Not nouns
13134,Leskeaceae,NNP,Not nouns
13135,Lesleya,NNP,Not nouns
13136,Leslie,NNP,  남자·여자 이름  
13137,Lespedeza,NNP,[작물학]  싸리류  
13138,Lesquerella,NNP,Not nouns
13139,Lester,NNP,  남자 이름  
13140,Lestodon,NNP,Not nouns
13141,Lestosaurus,NNP,Not nouns
13142,Lestrigon,NNP,Not nouns
13143,Lestrigonian,NNP,Not nouns
13144,Lethe,NNP,"  레테, 망각의 강  "
13145,Lethean,NNP,Not nouns
13146,Lethocerus,NNP,Not nouns
13147,Letitia,NNP,  여자 이름  
13148,Leto,NNP,"[그리스 신화]  레토(Zeus의 애인, Apollo와 Artemis의 어머니. 로마 신화의 Latona).  "
13149,Lett,NNP,"  레트 사람 ((발트 해 연안의 주민)), [U] 레트 말(Lettish)  "
13150,Lettice,NNP,  여자 이름. Laetitia의 별칭.  
13151,Lettish,NNP,  레트 말  
13152,Letty,NNP,  여자 이름  
13153,Leucadendron,NNP,Not nouns
13154,Leucadian,NNP,Not nouns
13155,Leucaena,NNP,Not nouns
13156,Leucetta,NNP,Not nouns
13157,Leucichthys,NNP,Not nouns
13158,Leucifer,NNP,Not nouns
13159,Leuciferidae,NNP,Not nouns
13160,Leucippus,NNP,[그리스 신화]  ⑴ 소녀로 가장하고 Daphne에게 접근했다가 변장한 것을 들킨 젊은이. ⑵ Gorgophone와 P...      2.    
13161,Leuckartia,NNP,Not nouns
13162,Leuckartiidae,NNP,Not nouns
13163,Leucobryaceae,NNP,Not nouns
13164,Leucobryum,NNP,Not nouns
13165,Leucocrinum,NNP,Not nouns
13166,Leucocytozoon,NNP,[의학]  류코사이토준속(∼屬)      2.    
13167,Leucojaceae,NNP,Not nouns
13168,Leucojum,NNP,Not nouns
13169,Leuconostoc,NNP,Not nouns
13170,Leucosolenia,NNP,Not nouns
13171,Leucosoleniidae,NNP,Not nouns
13172,Leucosticte,NNP,"  갈색양진이: 갈색양진이속(屬) Leucosticte 작은 새의 총칭, 홍양진이(rosy finch)를 포함.  "
13173,Leucothea,NNP,"[그리스 신화]  류코시어(바다의 여신, 옛 이름 Ino). (또는 Leukothea)  "
