Column1,word,type,v1
2968,scoffing,VBG,"  비웃음, 조소.  "
2969,scolding,VBG,Not verb
2970,scooping,VBG,  (큰 숟갈 같은 것으로) 뜨다[파다]      4.    
2971,scorching,VBG,Not verb
2972,scorekeeping,VBG,Not verb
2973,scoring,VBG,Not verb
2974,scotching,VBG,"  방지하다, 중단시키다  "
2975,scourging,VBG,"[문예체]  괴롭히다, 고통을 안겨 주다      4.    "
2976,scouring,VBG,Not verb
2977,scouting,VBG,Not verb
2978,scowling,VBG,"  노려[쏘아]보다 (=glower)      2.    [명사]  노려봄, 쏘아봄  "
2979,scragging,VBG,Not verb
2980,scraggling,VBG,Not verb
2981,scrambling,VBG,Not verb
2982,scranning,VBG,Not verb
2983,scraping,VBG,Not verb
2984,scrapling,VBG,Not verb
2985,scrapping,VBG,Not verb
2986,scratchcarding,VBG,Not verb
2987,scratching,VBG,Not verb
2988,scrattling,VBG,Not verb
2989,screaking,VBG,Not verb
2990,screaming,VBG,Not verb
2991,screeching,VBG,"  새된 소리를 지르는, [미·속어] 술에 취한  "
2992,screening,VBG,Not verb
2993,screwing,VBG,  나사로 고정시키다 (→unscrew)      4.    
2994,scribbling,VBG,Not verb
2995,scribing,VBG,Not verb
2996,scrivening,VBG,Not verb
2997,scrounging,VBG,[비격식 못마땅함]  (공짜로) 얻어 내다[우려내다] (=cadge)  
2998,sculpturing,VBG,Not verb
2999,scumbling,VBG,Not verb
3000,scumming,VBG,Not verb
3001,scutching,VBG,Not verb
3002,scuttling,VBG,"  종종걸음을 치다, 총총[허둥지둥] 가다 (=scurry)      2.    "
3003,seafaring,VBG,"  항해의, 선원의, 해양 관련업의  "
3004,seagoing,VBG,  원양 항로용[항해용]의  
3005,sealing,VBG,Not verb
3006,seaming,VBG,Not verb
3007,searching,VBG,"  탐색하는, 살피는; 엄중한, 면밀한  "
3008,searing,VBG,Not verb
3009,seascouting,VBG,Not verb
3010,seasoning,VBG,Not verb
3011,seating,VBG,Not verb
3012,secluding,VBG,"[격식]  (다른 사람들로부터) 은둔하다, 고립시키다  "
3013,sedging,VBG,Not verb
3014,seducing,VBG,"  유혹하다, 꾀다(특히 자기보다 어리거나 경험 없는 사람을 자기와 성관계를 갖도록 하는 것)      2.    "
3015,seedling,VBG,Not verb
3016,seeing,VBG,"  <사람이> 눈이 보이는, 시력[통찰력]이 있는, [the ~, 명사적, 복수 취급] 눈이 보이는 사람들  "
3017,seeking,VBG,Not verb
3018,seeming,VBG,"[격식]  외견상의, 겉보기의 (=apparent)  "
3019,seething,VBG,Not verb
3020,seizing,VBG,Not verb
3021,selling,VBG,Not verb
3022,semiburrowing,VBG,Not verb
3023,semiclimbing,VBG,Not verb
3024,semiconducting,VBG,  반도체의  
3025,semidrying,VBG,  (기름이) 반건성(半乾性)의.  
3026,semifitting,VBG,Not verb
3027,semifloating,VBG,Not verb
3028,semifluctuating,VBG,[의학]  (촉진(觸診)에서) 파동치는 것 같은.  
3029,semifoaming,VBG,Not verb
3030,semiforbidding,VBG,Not verb
3031,semimarking,VBG,Not verb
3032,semiring,VBG,Not verb
3033,semirotating,VBG,Not verb
3034,semiseafaring,VBG,Not verb
3035,semisightseeing,VBG,Not verb
3036,semismelting,VBG,Not verb
3037,semisporting,VBG,Not verb
3038,semiwaking,VBG,Not verb
3039,sending,VBG,"  (특히 우편·이메일·무선 등으로) 보내다, 발송하다      2.    "
3040,separating,VBG,Not verb
3041,serging,VBG,Not verb
3042,serving,VBG,Not verb
3043,setting,VBG,Not verb
3044,settling,VBG,Not verb
3045,sewing,VBG,Not verb
3046,shackling,VBG,  (…에게) 족쇄[쇠고랑]를 채우다      2.    
3047,shading,VBG,Not verb
3048,shadowboxing,VBG,Not verb
3049,shadowing,VBG,Not verb
3050,shafting,VBG,Not verb
3051,shaking,VBG,Not verb
3052,shambling,VBG,"  어물거리는; 느릿느릿한, 꾸물거리는  "
3053,shamming,VBG,[보통 못마땅함]  허위의 (=FALSE)  
3054,shammocking,VBG,Not verb
3055,shaping,VBG,Not verb
3056,sharpshooting,VBG,Not verb
3057,shattering,VBG,Not verb
3058,shaveling,VBG,Not verb
3059,shaving,VBG,Not verb
3060,shawling,VBG,Not verb
3061,sheading,VBG,Not verb
3062,shealing,VBG,Not verb
3063,shearing,VBG,Not verb
3064,shearling,VBG,Not verb
3065,sheathing,VBG,Not verb
3066,shedding,VBG,Not verb
3067,sheepbiting,VBG,Not verb
3068,sheepherding,VBG,Not verb
3069,sheepkeeping,VBG,Not verb
3070,sheepling,VBG,Not verb
3071,sheepshearing,VBG,Not verb
3072,sheepstealing,VBG,Not verb
3073,sheering,VBG,Not verb
3074,sheeting,VBG,Not verb
3075,sheetling,VBG,Not verb
3076,sheetwriting,VBG,Not verb
3077,shellacking,VBG,Not verb
3078,shellblowing,VBG,Not verb
3079,shelling,VBG,Not verb
3080,shelving,VBG,Not verb
3081,shepherdling,VBG,Not verb
3082,shielding,VBG,Not verb
3083,shieldling,VBG,Not verb
3084,shieling,VBG,Not verb
3085,shifting,VBG,Not verb
3086,shilling,VBG,Not verb
3087,shimmering,VBG,"  희미하게 빛나다, (빛을 받아) 어른[일렁]거리다      2.    [명사]  (일렁이는 듯한) 희미한 빛  "
3088,shinaniging,VBG,Not verb
3089,shingling,VBG,Not verb
3090,shining,VBG,Not verb
3091,shinning,VBG,Not verb
3092,shipbreaking,VBG,Not verb
3093,shipowning,VBG,Not verb
3094,shirring,VBG,Not verb
3095,shirting,VBG,Not verb
3096,shirtmaking,VBG,Not verb
3097,shivering,VBG,Not verb
3098,shocking,VBG,Not verb
3099,shoebinding,VBG,Not verb
3100,shoeing,VBG,Not verb
3101,shoemaking,VBG,Not verb
3102,shoestring,VBG,[비격식]  돈이 아주 적게 드는  
3103,shooting,VBG,Not verb
3104,shopbreaking,VBG,Not verb
3105,shopkeeping,VBG,Not verb
3106,shoplifting,VBG,Not verb
3107,shoregoing,VBG,Not verb
3108,shoring,VBG,Not verb
3109,shorling,VBG,Not verb
3110,shortcoming,VBG,Not verb
3111,shortening,VBG,Not verb
3112,shouldering,VBG,  (책임을) 짊어지다[떠맡다/받아들이다]      4.    
3113,shouting,VBG,Not verb
3114,showboating,VBG,[비격식 흔히 못마땅함]  과시하다      2.    [명사][美]  순회공연선  
3115,showing,VBG,Not verb
3116,shredding,VBG,Not verb
3117,shrilling,VBG,Not verb
3118,shrinking,VBG,"  움츠리는, 겁내는  "
3119,shriving,VBG,Not verb
3120,shrouding,VBG,Not verb
3121,shucking,VBG,Not verb
3122,shufflewing,VBG,Not verb
3123,shuffling,VBG,Not verb
3124,shunting,VBG,Not verb
3125,shuttering,VBG,Not verb
3126,shutting,VBG,"  (문 등을[이]) 닫다[닫히다], (눈을) 감다, (책을) 덮다      2.    "
3127,sickening,VBG,Not verb
3128,sickling,VBG,Not verb
3129,sideling,VBG,"  비스듬한, 옆으로 기운; 경사진  "
3130,sidesplitting,VBG,"  포복절도케 하는, 배꼽빼게 하는  "
3131,siding,VBG,Not verb
3132,sidling,VBG,Not verb
3133,siering,VBG,Not verb
3134,sifting,VBG,Not verb
3135,sighing,VBG,"  한숨을 쉬다, 한숨짓다      2.    "
3136,sightening,VBG,Not verb
3137,sighting,VBG,Not verb
3138,silting,VBG,Not verb
3139,silvering,VBG,Not verb
3140,silverling,VBG,Not verb
3141,silversmithing,VBG,Not verb
3142,silverwing,VBG,Not verb
3143,simling,VBG,Not verb
3144,sing,VBG,  노래하다      2.    
3145,singeing,VBG,Not verb
3146,singing,VBG,Not verb
3147,sinsring,VBG,Not verb
3148,Siping,VBG,Not verb
3149,siping,VBG,Not verb
3150,sipling,VBG,Not verb
3151,sirening,VBG,Not verb
3152,sistering,VBG,Not verb
3153,sitting,VBG,Not verb
3154,sizing,VBG,Not verb
3155,sizzing,VBG,Not verb
3156,sizzling,VBG,Not verb
3157,skating,VBG,Not verb
3158,skeeling,VBG,Not verb
3159,skelping,VBG,Not verb
3160,sketching,VBG,Not verb
3161,skeyting,VBG,Not verb
3162,skidding,VBG,Not verb
3163,skiffling,VBG,Not verb
3164,skiing,VBG,Not verb
3165,skijoring,VBG,Not verb
3166,skilling,VBG,Not verb
3167,skimming,VBG,Not verb
3168,skinking,VBG,"[스코]  <액체·수프 등이> 싱거운, 묽은  "
3169,skinning,VBG,Not verb
3170,skipping,VBG,Not verb
3171,skirling,VBG,Not verb
3172,skirmishing,VBG,  소규모 충돌[작은 언쟁]을 벌이다  
3173,skirting,VBG,Not verb
3174,skiving,VBG,Not verb
3175,skraeling,VBG,Not verb
3176,skulking,VBG,[못마땅함]  (특히 나쁜 짓을 꾸미며) 몰래 숨다[살금살금 숨다]  
3177,skyscraping,VBG,"  마천루와 같은, 매우 높은.  "
3178,skywriting,VBG,Not verb
3179,slabbing,VBG,Not verb
3180,slacking,VBG,Not verb
3181,slagging,VBG,Not verb
3182,slaking,VBG,Not verb
3183,slammocking,VBG,Not verb
3184,slandering,VBG,  중상모략[비방]하다 (→libel)  
3185,slanting,VBG,"  비스듬한, 비스듬히 기운  "
3186,slapping,VBG,Not verb
3187,slashing,VBG,Not verb
3188,slatemaking,VBG,Not verb
3189,slating,VBG,Not verb
3190,slatting,VBG,Not verb
3191,slaveholding,VBG,Not verb
3192,slaveling,VBG,Not verb
3193,slavering,VBG,Not verb
3194,slaving,VBG,  노예처럼[고되게] 일하다  
3195,slaying,VBG,[구식 또는 문예체]  (전쟁·싸움에서) 죽이다      2.    
3196,sledding,VBG,Not verb
3197,sledging,VBG,Not verb
3198,sleeking,VBG,Not verb
3199,sleeping,VBG,Not verb
3200,sleepwaking,VBG,Not verb
3201,sleepwalking,VBG,  몽유병의  
3202,sleeting,VBG,Not verb
3203,sleighing,VBG,Not verb
3204,slewing,VBG,"  휙 돌다[미끄러지다], 휙 돌리다[미끄러뜨리다]      2.    [명사][비격식 특히 美]  많음, 다수, 대량  "
3205,slicing,VBG,Not verb
3206,slicking,VBG,Not verb
3207,sliding,VBG,Not verb
3208,slighting,VBG,slighting remarks      무시하는 발언  
3209,sling,VBG,"[비격식 특히 英]  (되는 대로아무렇게나 휙) 던지다[내던지다] (→mud-slinging), (=chuck)      2.    "
3210,slinging,VBG,Not verb
3211,slinking,VBG,  살금살금[슬그머니] 움직이다 (=creep)  
3212,slipping,VBG,Not verb
3213,slipstring,VBG,Not verb
3214,slithering,VBG,Not verb
3215,slitting,VBG,Not verb
3216,sliving,VBG,Not verb
3217,slogging,VBG,Not verb
3218,sloping,VBG,"  경사진(inclined), 비탈진(slanting), 비스듬한(oblique)  "
3219,slopmaking,VBG,Not verb
3220,slopping,VBG,  (용기 안에서 넘칠 정도로) 출렁[찰랑]거리다      2.    
3221,slopselling,VBG,Not verb
3222,slotting,VBG,Not verb
3223,slouching,VBG,  구부정한 자세로 앉은[선].  
3224,slowgoing,VBG,Not verb
3225,slubbering,VBG,[문예체]  잠을 자다  
3226,slubbing,VBG,Not verb
3227,sluggarding,VBG,Not verb
3228,slugging,VBG,Not verb
3229,sluicing,VBG,  (물줄기를 이용하여) 씻다      3.    
3230,slumbering,VBG,[문예체]  잠을 자다  
3231,slumming,VBG,[비격식]  (평소 자기가 익숙한 곳보다) 형편없는 곳에 다니다  
3232,smacking,VBG,Not verb
3233,smalling,VBG,Not verb
3234,smarting,VBG,Not verb
3235,smashing,VBG,[구식 英 비격식]  기막히게 좋은[즐거운] (=great)  
3236,smattering,VBG,Not verb
3237,smelling,VBG,  (특정한) 냄새[향]가 나다      2.    
3238,smilemaking,VBG,Not verb
3239,smiling,VBG,Not verb
3240,smirking,VBG,  (=smirkily)  
3241,smithing,VBG,Not verb
3242,smiting,VBG,"  세게 치다[때리다], 공격하다, 벌하다      2.    "
3243,smitting,VBG,Not verb
3244,smocking,VBG,Not verb
3245,smoking,VBG,Not verb
3246,smokyseeming,VBG,Not verb
3247,smoothing,VBG,Not verb
3248,smothering,VBG,Not verb
3249,smuggling,VBG,Not verb
3250,snakeholing,VBG,Not verb
3251,snakeling,VBG,Not verb
3252,snaking,VBG,Not verb
3253,snapping,VBG,Not verb
3254,snatching,VBG,Not verb
3255,sneaking,VBG,"  (감정을) 남몰래 품고 있는, 은밀한; (마음속에 의혹 등이) 왠지 모르게 드는  "
3256,sneckdrawing,VBG,Not verb
3257,sneering,VBG,"  조소하는, 비꼬아 말하는.  "
3258,sneeshing,VBG,Not verb
3259,sneezing,VBG,Not verb
3260,snickdrawing,VBG,Not verb
3261,snickering,VBG,[특히 美]  (=snigger)  
3262,sniffing,VBG,"  코를 훌쩍이는, 킁킁거리며 냄새를 맡는.  "
3263,sniggering,VBG,[英]  (기분 나쁘게) 킬킬[키득]거리다 (=titter)      2.    [명사][英]  (기분 나쁘게) 킬킬[키득]거림 (=titter)  
3264,sniping,VBG,Not verb
3265,snipping,VBG,"  (가위로 싹둑) 자르다      2.    [명사]  (가위로 싹둑) 자르기, 싹둑 (자르는 소리)      3.    [명사]  금속 절단용 가위  "
3266,sniveling,VBG,"[경멸]  징징대는, 불평을 늘어놓는  "
3267,snobbing,VBG,  흐느껴 우는  
3268,snobling,VBG,Not verb
3269,snoeking,VBG,Not verb
3270,snooding,VBG,Not verb
3271,snoring,VBG,Not verb
3272,snorting,VBG,"  코를 킁킁거리는, 코웃음치는.  "
3273,snowshoeing,VBG,Not verb
3274,snubbing,VBG,"  모욕하다, 무시하다 (=cold-shoulder)      2.    "
3275,snuffing,VBG,Not verb
3276,snuffling,VBG,  코를 훌쩍이다 (=sniff)      2.    
3277,snying,VBG,Not verb
3278,soaking,VBG,"  완전히 다 젖은, 흠뻑 젖은 (=sopping)  "
3279,soapmaking,VBG,Not verb
3280,soaring,VBG,"  날아오르는, 원대한, 급상승하는      2.    [명사]  활상(滑翔), 글라이더 활공  "
3281,sobbing,VBG,  흐느껴 우는  
3282,sobering,VBG,"  번쩍 정신이 들게 하는, 심각[진지]하게 만드는  "
3283,sociologizing,VBG,Not verb
3284,sockmaking,VBG,Not verb
3285,sodding,VBG,[英  금기어  속어]  빌어먹을  
3286,softening,VBG,Not verb
3287,softling,VBG,Not verb
3288,sogging,VBG,  (오랫동안) 괴롭히다      4.    
3289,soiling,VBG,Not verb
3290,soldering,VBG,Not verb
3291,soldiering,VBG,Not verb
3292,soliciting,VBG,"[격식]  간청[요청]하다, 얻으려고[구하려고] 하다      2.    "
3293,soliloquizing,VBG,Not verb
3294,sonneting,VBG,Not verb
3295,soothing,VBG,  a soothing voice / lotion      마음을 달래 주는 목소리/진정 효과가 있는 로션  
3296,soothsaying,VBG,Not verb
3297,sopping,VBG,[비격식]  흠뻑 다 젖은 (=soaking)  
3298,sorcering,VBG,Not verb
3299,sorning,VBG,Not verb
3300,sorrowing,VBG,[문예체]  (대단히) 슬퍼하다  
3301,soughing,VBG,[문예체]  솨솨 불다  
3302,soulsaving,VBG,Not verb
3303,sounding,VBG,Not verb
3304,soundproofing,VBG,Not verb
3305,souring,VBG,Not verb
3306,sourling,VBG,Not verb
3307,southing,VBG,Not verb
3308,spacesaving,VBG,"  공간 절약의, 공간을 적게 차지하는, 소형의      2.    [명사]  공간[스페이스] 절약  "
3309,spacing,VBG,Not verb
3310,spading,VBG,Not verb
3311,spalding,VBG,Not verb
3312,spalling,VBG,Not verb
3313,spaning,VBG,Not verb
3314,spanking,VBG,Not verb
3315,sparing,VBG,"  (~을) 조금만 쓰는[아끼는], (~에) 인색한  "
3316,sparking,VBG,Not verb
3317,sparkling,VBG,Not verb
3318,sparling,VBG,Not verb
3319,sparring,VBG,Not verb
3320,spattering,VBG,Not verb
3321,spatting,VBG,Not verb
3322,spawning,VBG,Not verb
3323,spaying,VBG,Not verb
3324,speaking,VBG,Not verb
3325,spearing,VBG,Not verb
3326,specking,VBG,Not verb
3327,speckling,VBG,Not verb
3328,spectaclemaking,VBG,Not verb
3329,speeching,VBG,Not verb
3330,speechmaking,VBG,  연설을 하는.  
3331,speedboating,VBG,Not verb
3332,speeding,VBG,Not verb
3333,speering,VBG,Not verb
3334,spelding,VBG,Not verb
3335,speldring,VBG,Not verb
3336,spellbinding,VBG,  마음을 완전히 사로잡는 (=enthralling)  
3337,spelling,VBG,Not verb
3338,sperling,VBG,Not verb
3339,spewing,VBG,Not verb
3340,spicing,VBG,Not verb
3341,spiderling,VBG,Not verb
3342,spiffing,VBG,"[英  구식  비격식]  아주 좋은, 훌륭한 (=excellent)  "
3343,spiking,VBG,Not verb
3344,spiling,VBG,Not verb
3345,spindling,VBG,"  가늘고 긴 (사람·물건), 홀쭉한 (사람)  "
3346,spinning,VBG,Not verb
3347,spiring,VBG,Not verb
3348,spiriting,VBG,Not verb
3349,spirketing,VBG,Not verb
3350,spirling,VBG,Not verb
3351,spitting,VBG,Not verb
3352,splashing,VBG,Not verb
3353,splathering,VBG,Not verb
3354,splicing,VBG,Not verb
3355,splitting,VBG,  (두통이) 머리가 빠개지는 듯한  
3356,spoiling,VBG,"  망치다, 버려 놓다, 못쓰게 만들다 (=ruin)      2.    "
3357,sponging,VBG,Not verb
3358,sponsing,VBG,Not verb
3359,spooning,VBG,Not verb
3360,spoonmaking,VBG,Not verb
3361,sporeforming,VBG,Not verb
3362,sporeling,VBG,Not verb
3363,sporting,VBG,Not verb
3364,sportling,VBG,Not verb
3365,spotting,VBG,Not verb
3366,spouting,VBG,Not verb
3367,sprawling,VBG,  제멋대로 뻗어[퍼져] 나가는  
3368,spreading,VBG,Not verb
3369,springing,VBG,Not verb
3370,springmaking,VBG,Not verb
3371,sprinkling,VBG,Not verb
3372,sprouting,VBG,Not verb
3373,sproutling,VBG,Not verb
3374,spurling,VBG,Not verb
3375,spurwing,VBG,Not verb
3376,sputtering,VBG,  (엔진·불길 등이) 펑펑 하는[털털거리는] 소리를 내다 (=splutter)      2.    
3377,squabbling,VBG,  (하찮은 일로) 옥신각신하다[(티격태격) 다투다] (=bicker)  
3378,squaring,VBG,Not verb
3379,squatting,VBG,Not verb
3380,squawking,VBG,  (크게) 꽥꽥[깍깍] 울다      2.    
3381,squeaking,VBG,  (그렇게 크지 않게) 끽[찍] 하는 소리를 내다      2.    
3382,squealing,VBG,  (높고 길게) 끼익[꽤액/꺄악] 하는 소리를 내다      2.    
3383,squeezing,VBG,Not verb
3384,squelching,VBG,  (물기 있는 것이 달라붙듯이) 쩌억 쩍 소리가 나다[질벅거리다]      2.    
3385,squibling,VBG,Not verb
3386,squinting,VBG,  눈을 가늘게 뜨고[찡그리고] 보다(밝은 빛을 피하거나 무엇을 더 잘 보려고 취하는 동작을 나타냄)      2.    
3387,squireling,VBG,Not verb
3388,squirming,VBG,  (초조하거나 불편하거나 하여 몸을) 꿈틀[꼼지락]대다 (=wriggle)      2.    
3389,squirting,VBG,"  (액체가스 등을 가늘게) 찍 짜다[내뿜다/뿌리다], 찍 나오다[뿌려지다] (=spurt)      2.    "
3390,stabbing,VBG,  찌르는[쑤시는] 듯한  
3391,stabling,VBG,Not verb
3392,staddling,VBG,  (양쪽으로) 다리를 벌리고 올라앉다[서다]      2.    
3393,stagecoaching,VBG,Not verb
3394,staggering,VBG,"  (너무 엄청나서) 충격적인, 믿기 어려운 (=astounding)  "
3395,staghunting,VBG,Not verb
3396,staging,VBG,Not verb
3397,staining,VBG,Not verb
3398,stairbuilding,VBG,Not verb
3399,staling,VBG,Not verb
3400,stalking,VBG,Not verb
3401,stalling,VBG,Not verb
3402,stammering,VBG,"  말을 더듬는, 더듬으며 말하는  "
3403,stamping,VBG,Not verb
3404,standing,VBG,Not verb
3405,stapling,VBG,Not verb
3406,starchmaking,VBG,Not verb
3407,stargazing,VBG,Not verb
3408,staring,VBG,Not verb
3409,starling,VBG,Not verb
3410,starring,VBG,  (영화연극 등에서) 주연[주역]을 맡다      4.    
3411,starting,VBG,Not verb
3412,startling,VBG,Not verb
3413,starveling,VBG,Not verb
3414,staving,VBG,"[美]  강력한, 굉장한.  "
3415,staymaking,VBG,Not verb
3416,steading,VBG,Not verb
3417,steadying,VBG,Not verb
3418,stealing,VBG,"  (슬쩍) 훔치는, 도벽이 있는; [고어] 살그머니 하는  "
3419,steamboating,VBG,Not verb
3420,steaming,VBG,Not verb
3421,steaning,VBG,Not verb
3422,steckling,VBG,Not verb
3423,steeling,VBG,Not verb
3424,steelmaking,VBG,Not verb
3425,steeplechasing,VBG,Not verb
3426,steering,VBG,Not verb
3427,steerling,VBG,Not verb
3428,steeving,VBG,Not verb
3429,stelling,VBG,Not verb
3430,stemming,VBG,Not verb
3431,stenching,VBG,Not verb
3432,stencilmaking,VBG,Not verb
3433,stepping,VBG,Not verb
3434,stereotyping,VBG,Not verb
3435,stevedoring,VBG,Not verb
3436,sticking,VBG,Not verb
3437,stickling,VBG,Not verb
3438,stiffening,VBG,Not verb
3439,stifling,VBG,  a stifling room      숨이 막히는 방  
3440,stilling,VBG,Not verb
3441,sting,VBG,"  쏘다, 찌르다      2.    "
3442,stingareeing,VBG,Not verb
3443,stinging,VBG,Not verb
3444,stinking,VBG,Not verb
3445,stippling,VBG,Not verb
3446,stirring,VBG,"  마음을 뒤흔드는, 신나는  "
3447,stitching,VBG,Not verb
3448,stockbreeding,VBG,Not verb
3449,stockbroking,VBG,Not verb
3450,stockholding,VBG,Not verb
3451,stocking,VBG,Not verb
3452,stockjobbing,VBG,Not verb
3453,stockjudging,VBG,Not verb
3454,stockkeeping,VBG,Not verb
3455,stockmaking,VBG,Not verb
3456,stockriding,VBG,Not verb
3457,stocktaking,VBG,Not verb
3458,stomaching,VBG,"  즐기다, 참다, 견디다      3.    "
3459,stonelaying,VBG,Not verb
3460,stoning,VBG,Not verb
3461,stooping,VBG,"  꾸부리는, 허리를 굽히는.  "
