,original,antonyms
0,hornlike,
1,hornlike,
0,hornswoggle,
1,hornswoggle,
0,horny,
1,horny,
0,horologe,
1,horologe,
0,horoscope,
1,horoscope,
0,horoscopist,
1,horoscopist,
0,horoscopy,
1,horoscopy,
0,horribleness,agreement
1,horribleness,friendliness
0,horrific,attractive
1,horrific,beautiful
0,horrify,assist
1,horrify,assure
0,horripilation,
1,horripilation,
0,horror,calm
1,horror,calmness
0,horse,
1,horse,
0,horseman,
1,horseman,
0,horsemanship,
1,horsemanship,
0,horseplay,
1,horseplay,
0,horsepower,lack
1,horsepower,peace
0,horseshoe,line
1,horseshoe,
0,horseshoer,
1,horseshoer,
0,horsetail,sad
1,horsetail,serious
0,horsewhip,
1,horsewhip,
0,horsewoman,
1,horsewoman,
0,hortative,
1,hortative,
0,horticulturist,
1,horticulturist,
0,hosanna,
1,hosanna,
0,hose,
1,hose,
0,hosiery,
1,hosiery,
0,hospice,
1,hospice,
0,hospitableness,aloofness
1,hospitableness,coolness
0,hospital,
1,hospital,
0,hospitality,aloofness
1,hospitality,coolness
0,hospitalization,
1,hospitalization,
0,hospitalize,heal
1,hospitalize,help
0,host,guest
1,host,visitor
0,hostage,captor
1,hostage,
0,hostel,
1,hostel,
0,hostelry,
1,hostelry,
0,hostess,
1,hostess,
0,hostile,agreeable
1,hostile,aiding
0,hostility,friendship
1,hostility,good will
0,hostler,
1,hostler,
0,hotbox,
1,hotbox,
0,hotchpotch,order
1,hotchpotch,organization
0,hotel,
1,hotel,
0,hotfoot,decelerate
1,hotfoot,halt
0,hothead,
1,hothead,
0,hothouse,
1,hothouse,
0,hotter,arctic
1,hotter,cold
0,hound,
1,hound,
0,hour,inconvenience
1,hour,
0,hourglass,
1,hourglass,
0,house,office
1,house,
0,housebound,OK
1,housebound,fixed
0,houseboy,boss
1,houseboy,master
0,housebreak,give
1,housebreak,give up
0,housebreaker,
1,housebreaker,
0,housecoat,
1,housecoat,
0,housecraft,
1,housecraft,
0,household,abnormal
1,household,different
0,householder,
1,householder,renter
0,housekeeper,
1,housekeeper,
0,houseless,settled
1,houseless,
0,housemate,
1,housemate,
0,houseroom,
1,houseroom,
0,housewife,
1,housewife,
0,housework,
1,housework,
0,housing,office
1,housing,
0,hovel,
1,hovel,
0,hover,lie
1,hover,rest
0,howbeit,
1,howbeit,
0,howdah,
1,howdah,
0,howdy,adios
1,howdy,au revoir
0,howitzer,
1,howitzer,
0,howl,
1,howl,
0,howler,
1,howler,
0,hoyden,
1,hoyden,
0,hub,exterior
1,hub,exteriority
0,hubby,enemy
1,hubby,foe
0,huckster,
1,huckster,
0,huddle,arrangement
1,huddle,calm
0,hue,white
1,hue,
0,huff,calm
1,huff,calmness
0,huffier,cheerful
1,huffier,delighted
0,huffy,cheerful
1,huffy,delighted
0,hug,push
1,hug,release
0,huggermugger,
1,huggermugger,
0,huggermuggery,
1,huggermuggery,
0,hulk,bit
1,hulk,
0,hull,
1,hull,
0,hullabaloo,agreement
1,hullabaloo,calm
0,hum,
1,hum,
0,humane,aloof
1,humane,cold
0,humanism,
1,humanism,
0,humanitarianism,
1,humanitarianism,
0,humanity,
1,humanity,
0,humankind,
1,humankind,
0,humanlike,
1,humanlike,
0,humanoid,
1,humanoid,
0,humbleness,boldness
1,humbleness,confidence
0,humbler,bold
1,humbler,brave
0,humbug,sense
1,humbug,truth
0,humdinger,failure
1,humdinger,loser
0,humdrum,exciting
1,humdrum,interesting
0,humectation,aridity
1,humectation,dryness
0,humid,cold
1,humid,cool
0,humidification,
1,humidification,
0,humidity,aridity
1,humidity,dryness
0,humidor,
1,humidor,
0,humiliate,build up
1,humiliate,encourage
0,humiliation,esteem
1,humiliation,honor
0,humility,boldness
1,humility,confidence
0,hummock,
1,hummock,
0,humor,sadness
1,humor,seriousness
0,humorist,
1,humorist,
0,humorless,adventurous
1,humorless,clear
0,humorsome,cautious
1,humorsome,constant
0,hump,depression
1,hump,ditch
0,humus,
1,humus,
0,hundredth,
1,hundredth,
0,hung,
1,hung,
0,hunger,disgust
1,hunger,dislike
0,hunk,whole
1,hunk,individual
0,hunker,face
1,hunker,meet
0,hunt,
1,hunt,
0,huntsman,
1,huntsman,
0,hurdler,receiver
1,hurdler,
0,hurl,hold
1,hurl,keep
0,hurler,
1,hurler,
0,hurley,
1,hurley,
0,hurrah,
1,hurrah,
0,hurricane,
1,hurricane,
0,hurry,calm
1,hurry,calmness
0,hurt,OK
1,hurt,happy
0,hurtful,aiding
1,hurtful,assisting
0,hurtle,slow
1,hurtle,walk
0,hurtless,bad
1,hurtless,damaging
0,husband,enemy
1,husband,foe
0,husbandless,married
1,husbandless,wed
0,husbandry,
1,husbandry,
0,hush,agitation
1,hush,disturbance
0,husk,center
1,husk,inside
0,husky,soft
1,husky,little
0,hussar,
1,hussar,
0,hustler,
1,hustler,
0,hut,
1,hut,
0,hutch,
1,hutch,
0,huzza,
1,huzza,
0,hyaline,dull
1,hyaline,rough
0,hyaloid,dull
1,hyaloid,rough
0,hybrid,division
1,hybrid,separation
0,hybridization,
1,hybridization,
0,hydroelectricity,
1,hydroelectricity,
0,hydrofoil,
1,hydrofoil,
0,hydroid,
1,hydroid,
0,hydrolyze,waver
1,hydrolyze,combine
0,hydroplane,
1,hydroplane,
0,hyena,
1,hyena,
0,hygiene,dirtiness
1,hygiene,filth
0,hymeneal,divorce
1,hymeneal,
0,hyper,afraid
1,hyper,apathetic
0,hyperactivity,
1,hyperactivity,
0,hyperbola,line
1,hyperbola,
0,hyperbolism,
1,hyperbolism,
0,hyperboreal,friendly
1,hyperboreal,heated
0,hyperborean,hot
1,hyperborean,mild
0,hypercriticize,approve
1,hypercriticize,compliment
0,hypermetropia,
1,hypermetropia,
0,hyperopia,
1,hyperopia,
0,hyperpnea,
1,hyperpnea,
0,hypersensitivity,
1,hypersensitivity,
0,hypersonic,clumsy
1,hypersonic,slow
0,hyperspace,
1,hyperspace,
0,hyperventilation,
1,hyperventilation,
0,hyphen,disconnection
1,hyphen,division
0,hypnosis,analeptic
1,hypnosis,stimulant
0,hypnotherapy,
1,hypnotherapy,
0,hypocrisy,fairness
1,hypocrisy,frankness
0,hypodermic,
1,hypodermic,
0,hypospray,
1,hypospray,
0,hypothecate,
1,hypothecate,
0,hypothecation,
1,hypothecation,
0,hypothesize,discard
1,hypothesize,disregard
0,iamb,
1,iamb,
0,iambi,
1,iambi,
0,iambus,
1,iambus,
0,ice,water
1,ice,
0,iceberg,biased
1,iceberg,interested
0,icebound,hot
1,icebound,warm
0,icebox,friendly
1,icebox,heated
0,icecap,
1,icecap,
0,icicle,water
1,icicle,
0,icon,
1,icon,
0,iconoclasm,belief
1,iconoclasm,trust
0,iconoclast,believer
1,iconoclast,
0,iconography,
1,iconography,
0,icy,heated
1,icy,hot
0,id,
1,id,
0,idea,concrete
1,idea,disbelief
0,ideal,actual
1,ideal,common
0,idealism,insignificance
1,idealism,unimportance
0,idealization,
1,idealization,
0,ideate,dismiss
1,ideate,disregard
0,ideation,disbelief
1,ideation,disdain
0,identification,
1,identification,
0,identifier,
1,identifier,
0,identity,difference
1,identity,dissimilarity
0,ideograph,
1,ideograph,
0,ideology,
1,ideology,
0,idiocy,brains
1,idiocy,intelligence
0,idiom,silence
1,idiom,standard
0,idiosyncrasy,normality
1,idiosyncrasy,usualness
0,idleman,
1,idleman,
0,idleness,activity
1,idleness,energy
0,idler,
1,idler,
0,idol,hate
1,idol,
0,idolater,
1,idolater,
0,idolatrize,condemn
1,idolatrize,degrade
0,idolatry,
1,idolatry,
0,idolism,
1,idolism,
0,idolization,aversion
1,idolization,condemnation
0,idolizer,
1,idolizer,
0,iffy,certain
1,iffy,definite
0,ignition,calm
1,ignition,order
0,ignominy,
1,ignominy,
0,ignorance,cognizance
1,ignorance,understanding
0,ignore,accomplish
1,ignore,achieve
0,ileum,
1,ileum,
0,ilk,
1,ilk,
0,ill,healthy
1,ill,good
0,illation,indecision
1,illation,beginning
0,illegality,obedience
1,illegality,benefit
0,illegitimate,authorized
1,illegitimate,good
0,illegitimation,
1,illegitimation,
0,illiberality,fairness
1,illiberality,impartiality
0,illicit,aboveboard
1,illicit,allowed
0,illiteracy,cognizance
1,illiteracy,understanding
0,illiterate,educated
1,illiterate,intelligent
0,illogicality,
1,illogicality,
0,illude,
1,illude,protect
0,illuminate,darken
1,illuminate,dull
0,illuminato,ignoramus
1,illuminato,imbecile
0,illumine,darken
1,illumine,dull
0,illusion,fact
1,illusion,reality
0,illusionist,
1,illusionist,
0,illusory,genuine
1,illusory,honest
0,illustrate,complicate
1,illustrate,conceal
0,illustration,
1,illustration,
0,illustratory,atypical
1,illustratory,complicated
0,image,difference
1,image,original
0,imager,
1,imager,
0,imagination,concrete
1,imagination,fact
0,imagine,break
1,imagine,destroy
0,imbalance,
1,imbalance,
0,imbecile,intelligent
1,imbecile,smart
0,imbecility,intelligence
1,imbecility,judgment
0,imbibition,
1,imbibition,
0,imbricate,free
1,imbricate,let go
0,imbroglio,agreement
1,imbroglio,ease
0,imbrute,humanize
1,imbrute,
0,imbue,take out
1,imbue,drain
0,imitate,differ
1,imitate,tell the truth
0,imitation,original
1,imitation,difference
0,imitator,
1,imitator,
0,immaculacy,badness
1,immaculacy,corruption
0,immaculate,defective
1,immaculate,dull
0,immateriality,
1,immateriality,
0,immature,mature
1,immature,adult
0,immaturity,adulthood
1,immaturity,
0,immeasurability,
1,immeasurability,
0,immeasurableness,
1,immeasurableness,
0,immediate,away
1,immediate,distant
0,immensity,insignificance
1,immensity,
0,immerge,
1,immerge,
0,immersion,surrender
1,immersion,
0,immigrate,emigrate
1,immigrate,stay
0,immigration,entrance
1,immigration,
0,imminence,departure
1,imminence,exit
0,imminent,avoidable
1,imminent,distant
0,immixture,division
1,immixture,separation
0,immobility,doubt
1,immobility,instability
0,immobilization,beginning
1,immobilization,continuation
0,immoderacy,unselfishness
1,immoderacy,dearth
0,immoderate,calm
1,immoderate,justified
0,immoderation,unselfishness
1,immoderation,dearth
0,immolate,aid
1,immolate,assist
0,immolation,increase
1,immolation,rise
0,immorality,behavior
1,immorality,obedience
0,immortality,
1,immortality,
0,immortalization,
1,immortalization,
0,immovability,doubt
1,immovability,instability
0,immunity,imprisonment
1,immunity,incarceration
0,immunization,
1,immunization,
0,immunotoxin,
1,immunotoxin,
0,immuration,freedom
1,immuration,liberation
0,immure,free
1,immure,let go
0,immutability,end
1,immutability,finish
0,imp,angel
1,imp,god
0,impact,
1,impact,
0,impair,aid
1,impair,assist
0,impairment,improvement
1,impairment,
0,impalement,abandoning
1,impalement,disregard
0,imparity,agreement
1,imparity,harmony
0,impart,keep
1,impart,withhold
0,impartance,concealment
1,impartance,denial
0,impartation,concealment
1,impartation,denial
0,impartiality,unfairness
1,impartiality,
0,impartment,capture
1,impartment,confinement
0,impassibility,
1,impassibility,
0,impassion,
1,impassion,
0,impassive,agitated
1,impassive,communicative
0,impassivity,caring
1,impassivity,compassion
0,impatience,apathy
1,impatience,calm
0,impatient,happy
1,impatient,unconcerned
0,impeach,absolve
1,impeach,exonerate
0,impeachment,approval
1,impeachment,commendation
0,impeccability,corruption
1,impeccability,disgrace
0,impecuniosity,
1,impecuniosity,
0,impedance,advantage
1,impedance,aid
0,impede,advance
1,impede,aid
0,impediment,advantage
1,impediment,aid
0,impedimenta,
1,impedimenta,
0,impeding,agreeing
1,impeding,harmonious
0,impel,hinder
1,impel,calm
0,impellent,inactive
1,impellent,
0,impend,
1,impend,
0,impendence,certainty
1,impendence,safety
0,impendent,
1,impendent,
0,impenetrability,openness
1,impenetrability,sparsity
0,impenitent,
1,impenitent,
0,imperator,
1,imperator,
0,imperfect,complete
1,imperfect,developed
0,imperfection,adequacy
1,imperfection,advantage
0,imperforate,incomplete
1,imperforate,defective
0,imperia,inferiority
1,imperia,subordination
0,imperialism,
1,imperialism,
0,imperil,aid
1,imperil,assist
0,imperilment,
1,imperilment,
0,imperishability,weakness
1,imperishability,cowardice
0,imperium,inferiority
1,imperium,subordination
0,impermanence,lengthiness
1,impermanence,longevity
0,impermanent,permanent
1,impermanent,
0,impersonation,
1,impersonation,
0,impersonator,
1,impersonator,
0,impertinence,fear
1,impertinence,humility
0,impertinent,kind
1,impertinent,mannered
0,imperturbability,agitation
1,imperturbability,anxiety
0,imperturbableness,agitation
1,imperturbableness,anxiety
0,imperturbation,agitation
1,imperturbation,clamor
0,impetrate,answer
1,impetrate,reply
0,impetration,answer
1,impetration,reply
0,impetus,block
1,impetus,discouragement
0,impiety,reverence
1,impiety,
0,impinge,leave alone
1,impinge,avoid
0,implacability,
1,implacability,
0,implacableness,
1,implacableness,
0,implantation,ambiguity
1,implantation,disbelief
0,implausibility,
1,implausibility,
0,implausibleness,
1,implausibleness,
0,implement,
1,implement,
0,implementation,dissatisfaction
1,implementation,failure
0,impletion,emptiness
1,impletion,
0,implicate,exclude
1,implicate,exculpate
0,implication,measurement
1,implication,proof
0,implicit,disloyal
1,implicit,stated
0,imploration,
1,imploration,
0,implore,command
1,implore,demand
0,implosion,betterment
1,implosion,improvement
0,imply,define
1,imply,explicate
0,import,exterior
1,import,exteriority
0,importance,beginning
1,importance,cause
0,importer,
1,importer,
0,importunate,relaxed
1,importunate,undemanding
0,importune,aid
1,importune,answer
0,importunity,answer
1,importunity,reply
0,imposition,frankness
1,imposition,honesty
0,impossibility,feasibility
1,impossibility,possibility
0,impostor,
1,impostor,
0,imposture,frankness
1,imposture,honesty
0,impotence,
1,impotence,
0,impotent,able
1,impotent,capable
0,impound,free
1,impound,let go
0,impoundment,freedom
1,impoundment,liberation
0,impoverishment,abundance
1,impoverishment,adequacy
0,impracticability,feasibility
1,impracticability,possibility
0,impracticality,
1,impracticality,
0,imprecate,
1,imprecate,
0,imprecation,
1,imprecation,
0,imprecise,definite
1,imprecise,precise
0,impregnability,danger
1,impregnability,exposure
0,impregnate,dry
1,impregnate,abort
0,impregnation,boredom
1,impregnation,distraction
0,impresario,
1,impresario,
0,impress,discourage
1,impress,bear
0,impressibility,
1,impressibility,
0,impression,beginning
1,impression,cause
0,impressionability,
1,impressionability,
0,impressment,
1,impressment,
0,imprimatur,prohibition
1,imprimatur,veto
0,imprint,
1,imprint,
0,imprison,cease
1,imprison,free
0,improbability,
1,improbability,
0,improbableness,
1,improbableness,
0,improbity,
1,improbity,
0,impromptu,deliberate
1,impromptu,planned
0,impropriety,correction
1,impropriety,correctness
0,improvement,decline
1,improvement,decrease
0,improvidence,
1,improvidence,
0,improvident,careful
1,improvident,miserly
0,improvisation,
1,improvisation,
0,improvise,design
1,improvise,plan
0,improviso,deliberate
1,improviso,planned
0,imprudence,care
1,imprudence,carefulness
0,impudence,humility
1,impudence,manners
0,impudency,
1,impudency,
0,impudent,humble
1,impudent,modest
0,impuissant,able
1,impuissant,capable
0,impulsion,deterrent
1,impulsion,discouragement
0,impunity,denial
1,impunity,prohibition
0,impure,chaste
1,impure,clean
0,impurity,cleanliness
1,impurity,pureness
0,imputation,
1,imputation,
0,impute,absolve
1,impute,exculpate
0,inability,strong point
1,inability,success
0,inaction,busyness
1,inaction,energy
0,inactivate,agitate
1,inactivate,anger
0,inactivity,energy
1,inactivity,vigor
0,inadept,apt
1,inadept,competent
0,inadequacy,abundance
1,inadequacy,advantage
0,inadvertence,remembrance
1,inadvertence,
0,inadvertency,success
1,inadvertency,accomplishment
0,inadvertent,careful
1,inadvertent,cautious
0,inadvisability,care
1,inadvisability,carefulness
0,inamorata,
1,inamorata,
0,inamorato,enemy
1,inamorato,
0,inane,bright
1,inane,intelligent
0,inanimate,animate
1,inanimate,living
0,inanition,closure
1,inanition,capacity
0,inanity,
1,inanity,
0,inapplicability,
1,inapplicability,
0,inapposite,essential
1,inapposite,important
0,inappreciably,a lot
1,inappreciably,considerably
0,inappropriate,appropriate
1,inappropriate,correct
0,inaptitude,strong point
1,inaptitude,success
0,inarticulate,articulate
1,inarticulate,communicative
0,inattention,regard
1,inattention,respect
0,inaugurate,cease
1,inaugurate,close
0,inauguration,conclusion
1,inauguration,end
0,inbound,outgoing
1,inbound,outward
0,incalescence,chill
1,incalescence,cold
0,incandesce,dull
1,incandesce,withhold
0,incandescence,
1,incandescence,
0,incandescent,dark
1,incandescent,dim
0,incantation,reality
1,incantation,
0,incapability,ability
1,incapability,soundness
0,incapacitate,aid
1,incapacitate,assist
0,incapacitation,ability
1,incapacitation,aptitude
0,incapacity,ability
1,incapacity,
0,incarcerate,free
1,incarcerate,let go
0,incarceration,freedom
1,incarceration,
0,incarnadine,
1,incarnadine,
0,incarnate,
1,incarnate,
0,incarnation,
1,incarnation,
0,incase,
1,incase,
0,incendiarism,
1,incendiarism,
0,incense,odor
1,incense,stench
0,inception,conclusion
1,inception,end
0,incertitude,certitude
1,incertitude,
0,inch,
1,inch,
0,inchoate,developed
1,inchoate,grown
0,incidence,whole
1,incidence,
0,incident,
1,incident,
0,incineration,
1,incineration,
0,incinerator,
1,incinerator,
0,incipience,close
1,incipience,completion
0,incipient,developed
1,incipient,grown
0,incise,
1,incise,
0,incision,closing
1,incision,closure
0,incisor,
1,incisor,
0,incitation,block
1,incitation,deterrent
0,incitement,hindrance
1,incitement,
0,inciter,moderate
1,inciter,peacemaker
0,incivility,politeness
1,incivility,
0,inclemency,informality
1,inclemency,kindness
0,inclement,clear
1,inclement,kind
0,inclination,antipathy
1,inclination,aversion
0,incline,decline
1,incline,downgrade
0,include,abandon
1,include,decrease
0,inclusion,exclusion
1,inclusion,subtraction
0,incoherence,
1,incoherence,
0,incoherent,connected
1,incoherent,intelligible
0,income,debt
1,income,loss
0,incomer,local
1,incomer,national
0,incommode,aid
1,incommode,appease
0,incommodity,
1,incommodity,
0,incomparability,accord
1,incomparability,agreement
0,incompatibility,agreement
1,incompatibility,harmony
0,incompetence,
1,incompetence,
0,incompetency,ability
1,incompetency,enough
0,incompetent,able
1,incompetent,capable
0,incomplete,adequate
1,incomplete,ample
0,incompliance,
1,incompliance,
0,incompliancy,
1,incompliancy,
0,incompliant,
1,incompliant,
0,incomprehension,cognizance
1,incomprehension,understanding
0,inconclusion,
1,inconclusion,
0,incongruent,
1,incongruent,
0,inconscient,alert
1,inconscient,attentive
0,inconsequence,activity
1,inconsequence,attention
0,inconsequentiality,
1,inconsequentiality,
0,inconsiderableness,
1,inconsiderableness,
0,inconsideration,attention
1,inconsideration,care
0,inconsistency,accord
1,inconsistency,agreement
0,inconsistent,certain
1,inconsistent,definite
0,inconsonance,accord
1,inconsonance,agreement
0,inconstancy,normality
1,inconstancy,constancy
0,inconstant,
1,inconstant,
0,incontinence,
1,incontinence,
0,incontinency,decency
1,incontinency,good
0,incontinent,continent
1,incontinent,restrained
0,inconvenience,advantage
1,inconvenience,benefit
0,inconvenient,convenient
1,inconvenient,easy
0,incorporate,disconnect
1,incorporate,disperse
0,incorporation,disbanding
1,incorporation,dissolution
0,incorporeality,
1,incorporeality,
0,incorrigibility,apathy
1,incorrigibility,calmness
0,incorrupt,bad
1,incorrupt,detestable
0,incorruptibility,corruption
1,incorruptibility,disgrace
0,incorruption,
1,incorruption,
0,incrassation,dispersal
1,incrassation,separation
0,increase,decline
1,increase,decrease
0,incredulity,
1,incredulity,
0,incremate,
1,incremate,
0,incremation,
1,incremation,
0,increment,decline
1,increment,decrease
0,increscent,decreasing
1,increscent,subtracting
0,incriminate,exonerate
1,incriminate,pardon
0,incrimination,acquittal
1,incrimination,approval
0,incross,division
1,incross,separation
0,incrust,strip
1,incrust,reveal
0,incrustation,core
1,incrustation,interior
0,incubation,decrease
1,incubation,
0,incubator,
1,incubator,
0,incubus,angel
1,incubus,god
0,inculcate,learn
1,inculcate,neglect
0,inculcation,agitation
1,inculcation,ignorance
0,inculpability,badness
1,inculpability,blame
0,inculpation,acquittal
1,inculpation,approval
0,incult,chaste
1,incult,clean
0,incumbency,misconception
1,incumbency,misunderstanding
0,incumbrance,
1,incumbrance,
0,incunabula,completion
1,incunabula,conclusion
0,incunabulum,completion
1,incunabulum,conclusion
0,incuriosity,
1,incuriosity,
0,incursion,retreat
1,incursion,
0,incurvate,convex
1,incurvate,distended
0,incurvation,line
1,incurvation,
0,incurvature,line
1,incurvature,
0,incurve,straighten
1,incurve,stay
0,indebt,free
1,indebt,let go
0,indecency,chastity
1,indecency,cleanness
0,indecent,acceptable
1,indecent,appropriate
0,indecision,
1,indecision,
0,indefatigability,apathy
1,indefatigability,cowardice
0,indelicate,decent
1,indelicate,delicate
0,indemnification,debt
1,indemnification,disadvantage
0,indemnity,penalty
1,indemnity,
0,indentation,bulge
1,indentation,
0,indention,
1,indention,
0,indenture,disagreement
1,indenture,
0,independence,dependence
1,independence,inaptitude
0,independency,dependence
1,independency,extreme
0,indescribability,normality
1,indescribability,standard
0,indeterminate,certain
1,indeterminate,definite
0,index,
1,index,
0,indicant,
1,indicant,
0,indication,misinformation
1,indication,
0,indicatory,
1,indicatory,
0,indict,exonerate
1,indict,free
0,indicter,
1,indicter,
0,indictment,praise
1,indictment,absolution
0,indifference,attention
1,indifference,esteem
0,indigence,wealth
1,indigence,
0,indigene,
1,indigene,
0,indigent,affluent
1,indigent,rich
0,indigestion,
1,indigestion,
0,indignant,calm
1,indignant,cheerful
0,indignity,aid
1,indignity,approval
0,indirect,direct
1,indirect,straight
0,indirection,artlessness
1,indirection,constancy
0,indiscipline,harmony
1,indiscipline,order
0,indiscreet,
1,indiscreet,
0,indiscretion,correction
1,indiscretion,judgment
0,indiscriminate,planned
1,indiscriminate,chosen
0,indispensability,auxiliary
1,indispensability,extra
0,indisposition,comfort
1,indisposition,good health
0,indistinguishability,difference
1,indistinguishability,disagreement
0,individualism,
1,individualism,
0,individualization,other
1,individualization,
0,individuation,question
1,individuation,ambiguity
0,indivisibility,difference
1,indivisibility,disagreement
