Column2,Column1,word,type,v1,v2,v3,v4,v5,반의어,v6,동의어
1313,1474,optimates,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1314,1475,optionee,NNS,[상업]  선택권 보유자,  선택권 보유자,  선택권 보유자,  선택권 보유자,선택권 보유자,,선택권 보유자,#NUM!
1315,1476,optotechnics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1316,1477,ordines,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1317,1478,orleways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1318,1479,ornithon,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1319,1480,orthodontics,NNS,치과 교정술,치과 교정술,치과 교정술,치과 교정술,치과 교정술,,치과 교정술,#NUM!
1320,1481,orthodromics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1321,1482,orthopedics,NNS,"[의학]  (어린이의) 골격 정형, 정형 외과(학). (또는 orthopaedics, orthop(a)edy)  ","  (어린이의) 골격 정형, 정형 외과(학)","  (어린이의) 골격 정형, 정형 외과(학)","  (어린이의) 골격 정형, 정형 외과(학)",,,,#NUM!
1322,1483,orthophoria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1323,1484,oryctics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1324,1485,osmodysphoria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1325,1486,ossements,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1326,1487,osteocele,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1327,1489,othergates,NNS,"[방언]  다른 방법으로 (in another manner); 그것과 달리, 따로, 달리(otherwise).  ","  다른 방법으로 (in another manner); 그것과 달리, 따로, 달리(otherwise)","  다른 방법으로 (in another manner); 그것과 달리, 따로, 달리(otherwise)","  다른 방법으로 (in another manner); 그것과 달리, 따로, 달리(otherwise)",다른 방법으로 ,,다른 방법으로 ,#NUM!
1328,1490,otherwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1329,1491,otherwheres,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1330,1492,otherwhiles,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1331,1493,otiatrics,NNS,"[의학]  이치료학(耳治療學), 이과학(耳科學)      2.    ","  이치료학(耳治療學), 이과학(耳科學)      2","  이치료학(耳治療學), 이과학(耳科學)      2","  이치료학(耳治療學), 이과학(耳科學)      2",이치료학 2,,이치료학 2,#NUM!
1332,1494,otomyces,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1333,1495,ouf,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1334,1496,ounds,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1335,1497,outboundaries,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1336,1498,outdoors,NNS,(도시를 벗어난) 전원[야외],(도시를 벗어난) 전원[야외],(도시를 벗어난) 전원[야외],(도시를 벗어난) 전원[야외], 전원,, 전원,#NUM!
1337,1499,outquarters,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1338,1500,outwards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1339,1501,overalls,NNS,[기계공학]  오버롤,  오버롤,  오버롤,  오버롤,오버롤,,오버롤,#NUM!
1340,1502,overclothes,NNS,pl. (다른 옷 위에 입는) 덧옷,pl. (다른 옷 위에 입는) 덧옷,pl. (다른 옷 위에 입는) 덧옷,pl. (다른 옷 위에 입는) 덧옷,pl.  덧옷,,pl.  덧옷,#NUM!
1341,1503,overdroop,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1342,1504,overdubbed,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1343,1505,overeaten,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1344,1506,overfeel,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1345,1507,overgeneralize,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1346,1508,overglad,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1347,1509,overmounts,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1348,1510,overproud,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1349,1511,overriches,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1350,1512,oversaucy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1351,1513,oversleeve,NNS,"  소매 덮개, 토시  ","소매 덮개, 토시  ","소매 덮개, 토시  ","소매 덮개, 토시  ","소매 덮개, 토시",,"소매 덮개, 토시",#NUM!
1352,1514,overstud,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1353,1515,oversweeten,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1354,1516,overthwartways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1355,1517,overwages,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1356,1518,ovigerm,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1357,1519,oxaluria,NNS,[영양학]  옥살산뇨,  옥살산뇨,  옥살산뇨,  옥살산뇨,옥살산뇨,,옥살산뇨,#NUM!
1358,1520,oxybutyria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1359,1521,oxyphenol,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1360,1522,oysterroot,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1361,1523,ozophen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1362,1524,pachycephalia,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1363,1525,paideutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1364,1526,palacewards,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1365,1527,palaestrics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1366,1528,palas,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1367,1529,palmipes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1368,1530,paludrin,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1369,1531,pancreas,NNS,췌장,췌장,췌장,췌장,췌장,,췌장,#NUM!
1370,1534,pantas,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1371,1535,panties,NNS,[특히 美]  (=knickers (1)),  (=knickers (1)),  (=knickers (1)),  (=knickers (1)),,,,#NUM!
1372,1536,pantisocrat,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1373,1537,pantoplethora,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1374,1538,pants,NNS,[英]  팬티      2.,  팬티      2,  팬티      2,  팬티      2,팬티 2,,팬티 2,#NUM!
1375,1539,papaphobia,NNS,교황 공포증,교황 공포증,교황 공포증,교황 공포증,교황 공포증,,교황 공포증,#NUM!
1376,1540,papyroplastics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1377,1541,parabulia,NNS,"[의학]  의욕착오(意慾錯誤), 병적의지(病的意志)      2.    ","  의욕착오(意慾錯誤), 병적의지(病的意志)      2","  의욕착오(意慾錯誤), 병적의지(病的意志)      2","  의욕착오(意慾錯誤), 병적의지(病的意志)      2",의욕착오 2,,의욕착오 2,#NUM!
1378,1542,paradisaic,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1379,1543,paralalia,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1380,1544,pararthria,NNS,[의학]  구음장애(構音障碍)      2.,  구음장애(構音障碍)      2,  구음장애(構音障碍)      2,  구음장애(構音障碍)      2,구음장애 2,,구음장애 2,#NUM!
1381,1545,parastas,NNS,(고대 신전(神殿) 건축에서) 내전(內殿)의 옆벽(side wall)이 끝벽(end wall)에서 앞쪽 또는 뒤쪽으로 튀어나온 부분.      2.,Longer,Longer,Longer,Longer,,Longer,#NUM!
1382,1546,paratitles,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1383,1547,paren,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1384,1548,parentela,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1385,1549,paries,NNS,"  (보통 pl.) <해부> <동물> 벽: 사람·동물의 체강벽(體腔壁)·위벽·혈관벽 따위, 내강(內腔)의 안쪽을 싸고 있는 막.  ",Longer,Longer,Longer,Longer,,Longer,#NUM!
1386,1550,parietes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1387,1551,parnas,NNS,[토양비료학]  E.M.P. 회로,  E,  E,  E,E,,E,#NUM!
1388,1552,parthenocarpy,NNS,[식물]  단위(單爲) 결실 ((수정하지 않는 결실)),  단위(單爲) 결실 ((수정하지 않는 결실)),  단위(單爲) 결실 ((수정하지 않는 결실)),  단위(單爲) 결실 ((수정하지 않는 결실)),단위,,단위,#NUM!
1389,1553,partimen,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1390,1554,patricidal,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1391,1555,patriotics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1392,1556,patristics,NNS,pl. [단수 취급] 교부학(敎父學),pl. [단수 취급] 교부학(敎父學),pl. [단수 취급] 교부학(敎父學),pl. [단수 취급] 교부학(敎父學),pl.  교부학,,pl.  교부학,#NUM!
1393,1557,pearlsides,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1394,1558,pectora,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1395,1559,pectoralis,NNS,[해부]  흉근(胸筋)(pectoral muscle),  흉근(胸筋)(pectoral muscle),  흉근(胸筋)(pectoral muscle),  흉근(胸筋)(pectoral muscle),흉근,,흉근,#NUM!
1396,1560,pedagogics,NNS,"  pl. [단수 취급] 교육학, 교수법  ","pl. [단수 취급] 교육학, 교수법  ","pl. [단수 취급] 교육학, 교수법  ","pl. [단수 취급] 교육학, 교수법  ","pl.  교육학, 교수법",,"pl.  교육학, 교수법",#NUM!
1397,1561,pedes,NNS,PES의 복수형.,PES의 복수형.,PES의 복수형.,PES의 복수형.,PES의 복수형.,,PES의 복수형.,#NUM!
1398,1562,Pedetes,NNS,[동물]  뛰는토끼(Pedetes capensis)(jumping hare).,  뛰는토끼(Pedetes capensis)(jumping hare),  뛰는토끼(Pedetes capensis)(jumping hare),  뛰는토끼(Pedetes capensis)(jumping hare),뛰는토끼,,뛰는토끼,#NUM!
1399,1563,pediatrics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1400,1564,pedigraic,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1401,1565,pelves,NNS,골반,골반,골반,골반,골반,,골반,#NUM!
1402,1566,penates,NNS,[로마 신화]  페나테스(가정의 수호신).      2.,  페나테스(가정의 수호신),  페나테스(가정의 수호신),  페나테스(가정의 수호신),페나테스,,페나테스,#NUM!
1403,1568,Penthestes,NNS,[조류]  북미 대서양 연안의 박새(Penthestes hudsonicus litoralis).,  북미 대서양 연안의 박새(Penthestes hudsonicus litoralis),  북미 대서양 연안의 박새(Penthestes hudsonicus litoralis),  북미 대서양 연안의 박새(Penthestes hudsonicus litoralis),북미 대서양 연안의 박새,,북미 대서양 연안의 박새,#NUM!
1404,1569,Pentremites,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1405,1571,peres,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1406,1572,perioecians,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1407,1573,periscians,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1408,1574,perjinkities,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1409,1575,perradius,NNS,[생명과학]  주대칭면(主對稱面),  주대칭면(主對稱面),  주대칭면(主對稱面),  주대칭면(主對稱面),주대칭면,,주대칭면,#NUM!
1410,1579,petrostearin,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1411,1580,pettichaps,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1412,1581,pettitoes,NNS,"  pl. (식품으로서의) 돼지 족발, [익살] 어린아이의 발(가락)  ","pl. (식품으로서의) 돼지 족발, [익살] 어린아이의 발(가락)  ","pl. (식품으로서의) 돼지 족발, [익살] 어린아이의 발(가락)  ","pl. (식품으로서의) 돼지 족발, [익살] 어린아이의 발(가락)  ",pl. ,,pl. ,#NUM!
1413,1583,phanerogamy,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1414,1584,phantasmata,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1415,1585,pharmaceutics,NNS,"  pl. [단수 취급] (제)약학, 조제학  ","pl. [단수 취급] (제)약학, 조제학  ","pl. [단수 취급] (제)약학, 조제학  ","pl. [단수 취급] (제)약학, 조제학  ","pl.  약학, 조제학",,"pl.  약학, 조제학",#NUM!
1416,1586,pharmacodynamics,NNS,pl. [단수 취급] 약력학(藥力學),pl. [단수 취급] 약력학(藥力學),pl. [단수 취급] 약력학(藥力學),pl. [단수 취급] 약력학(藥力學),pl.  약력학,,pl.  약력학,#NUM!
1417,1587,pharmacognostics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1418,1588,pharmacopedics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1419,1590,phelloplastics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1420,1591,phenomena,NNS,PHENOMENON의 복수,PHENOMENON의 복수,PHENOMENON의 복수,PHENOMENON의 복수,PHENOMENON의 복수,,PHENOMENON의 복수,#NUM!
1421,1592,philozoic,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1422,1593,phizes,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1423,1595,phonetics,NNS,음성학,음성학,음성학,음성학,음성학,,음성학,#NUM!
1424,1597,phonics,NNS,발음 중심 어학 교수법,발음 중심 어학 교수법,발음 중심 어학 교수법,발음 중심 어학 교수법,발음 중심 어학 교수법,,발음 중심 어학 교수법,#NUM!
1425,1598,phoronomics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1426,1599,phosphaturia,NNS,[병리]  인산염 요증(尿症),  인산염 요증(尿症),  인산염 요증(尿症),  인산염 요증(尿症),인산염 요증,,인산염 요증,#NUM!
1427,1600,phosphoruria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1428,1601,photics,NNS,pl. [단수 취급] 광학(光學),pl. [단수 취급] 광학(光學),pl. [단수 취급] 광학(光學),pl. [단수 취급] 광학(光學),pl.  광학,,pl.  광학,#NUM!
1429,1602,photoceramics,NNS,pl. [단수 취급] 사진 평판술로 장식한 도자기 제품,pl. [단수 취급] 사진 평판술로 장식한 도자기 제품,pl. [단수 취급] 사진 평판술로 장식한 도자기 제품,pl. [단수 취급] 사진 평판술로 장식한 도자기 제품,pl.  사진 평판술로 장식한 도자기 제품,,pl.  사진 평판술로 장식한 도자기 제품,#NUM!
1430,1603,photodramatics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1431,1604,photodynamics,NNS,pl. [단수 취급] 광역학(光力學),pl. [단수 취급] 광역학(光力學),pl. [단수 취급] 광역학(光力學),pl. [단수 취급] 광역학(光力學),pl.  광역학,,pl.  광역학,#NUM!
1432,1605,phototherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1433,1606,phrenics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1434,1608,physicomathematics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1435,1609,physicooptics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1436,1610,physicotherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1437,1612,physiocrat,NNS,중농주의자,중농주의자,중농주의자,중농주의자,중농주의자,,중농주의자,#NUM!
1438,1613,physiognomics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1439,1614,physiotherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1440,1615,phytodynamics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1441,1616,phytosterin,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1442,1617,pichi,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1443,1618,pickee,NNS,(꽃·채소 등을) 수확하는 사람[기계],(꽃·채소 등을) 수확하는 사람[기계],(꽃·채소 등을) 수확하는 사람[기계],(꽃·채소 등을) 수확하는 사람[기계], 수확하는 사람,, 수확하는 사람,#NUM!
1444,1619,pickings,NNS,(특정 상황에서 손쉽게·부정직하게 얻을 수 있는) 벌이[돈/수익],(특정 상황에서 손쉽게·부정직하게 얻을 수 있는) 벌이[돈/수익],(특정 상황에서 손쉽게·부정직하게 얻을 수 있는) 벌이[돈/수익],(특정 상황에서 손쉽게·부정직하게 얻을 수 있는) 벌이[돈/수익], 벌이,, 벌이,#NUM!
1445,1621,piles,NNS,(치질의 일종인) 치핵 (=haemorrhoids),(치질의 일종인) 치핵 (=haemorrhoids),(치질의 일종인) 치핵 (=haemorrhoids),(치질의 일종인) 치핵 (=haemorrhoids),,,,#NUM!
1446,1622,pilkins,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1447,1625,pinaces,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1448,1627,pinchcommons,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1449,1628,pinedrops,NNS,"  노루발과(科)의 가늘고 긴 잎이 없는 초본 Pterospora andromedea: 소나무 아래 따위에 나며, 흰 꽃이 밑을 보고 핀다; ...      2.    ",Longer,Longer,Longer,Longer,,Longer,#NUM!
1450,1629,pinewoods,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1451,1630,pinnel,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1452,1631,pinsons,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1453,1633,pistillid,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1454,1634,pitikins,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1455,1635,plainbacks,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1456,1636,plainstones,NNS,"[스코틀랜드]  (도로 포장용) 포석(鋪石), 까는 돌(flagstones).      2.    ","  (도로 포장용) 포석(鋪石), 까는 돌(flagstones)","  (도로 포장용) 포석(鋪石), 까는 돌(flagstones)","  (도로 포장용) 포석(鋪石), 까는 돌(flagstones)",,,,#NUM!
1457,1637,plankways,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1458,1639,platymeria,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1459,1640,platysmamyoides,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1460,1641,pleiotropic,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1461,1643,pliers,NNS,펜치,펜치,펜치,펜치,펜치,,펜치,#NUM!
1462,1644,plumps,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1463,1645,pluries,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1464,1646,pneodynamics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1465,1647,pneumatics,NNS,"  pl. [단수 취급] 기학(氣學), 기력학(氣力學)  ","pl. [단수 취급] 기학(氣學), 기력학(氣力學)  ","pl. [단수 취급] 기학(氣學), 기력학(氣力學)  ","pl. [단수 취급] 기학(氣學), 기력학(氣力學)  ",pl.  기학,,pl.  기학,#NUM!
1466,1648,pneumatorrhachis,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1467,1649,pneumatotherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1468,1650,pneumaturia,NNS,[간호학]  기뇨(氣尿),  기뇨(氣尿),  기뇨(氣尿),  기뇨(氣尿),기뇨,,기뇨,#NUM!
1469,1652,pneumonoerysipelas,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1470,1653,pneumotherapeutics,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1471,1654,podices,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
1472,1655,poditti,NNS,Not noun,Not noun,Not noun,Not noun,Not noun,,Not noun,#NUM!
