Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
731,sainted,VBD,"[구식  또는 유머]  성인군자 같은, 시성(諡聖)된  ","  성인군자 같은, 시성(諡聖)된  ","  성인군자 같은, 시성(諡聖)된  ",,"  성인군자 같은, 시성(諡聖)된  ","성인군자 같은, 시성된",irreligious,"성인군자 같은, 시성된",hallowed
732,sapheaded,VBD,얼간이[바보]인.,얼간이[바보]인.,얼간이[바보]인.,,얼간이[바보]인.,얼간이인.,,얼간이인.,NaN
733,satellited,VBD,위성이 있는.,위성이 있는.,위성이 있는.,,위성이 있는.,위성이 있는.,,위성이 있는.,NaN
734,sawed,VBD,[美속어]  (술) 취한.,  (술) 취한,  (술) 취한,,  (술) 취한, 취한,unite, 취한,divide
735,scalded,VBD,(뜨거운 물김에) 데다      2.    [명사]  (뜨거운 물김에) 데인 상처,(뜨거운 물김에) 데다      2.    [명사]  (뜨거운 물김에) 데인 상처,(뜨거운 물김에) 데다      2.    [명사]  (뜨거운 물김에) 데인 상처,,(뜨거운 물김에) 데다      2.    [명사]  (뜨거운 물김에) 데인 상처, 데인 상처,, 데인 상처,scorched
736,scarfed,VBD,스카프[목도리]를 두른.,스카프[목도리]를 두른.,스카프[목도리]를 두른.,,스카프[목도리]를 두른.,스카프를 두른.,fast,스카프를 두른.,feast
737,scatterbrained,VBD,"[구어]  침착하지 못한, 차분하지 못한, 머리가 산만한  ","  침착하지 못한, 차분하지 못한, 머리가 산만한  ","  침착하지 못한, 차분하지 못한, 머리가 산만한  ",,"  침착하지 못한, 차분하지 못한, 머리가 산만한  ","침착하지 못한, 차분하지 못한, 머리가 산만한",careful,"침착하지 못한, 차분하지 못한, 머리가 산만한",careless
738,scented,VBD,"  강한 향기[향내]가 나는, 향기로운  ","강한 향기[향내]가 나는, 향기로운  ","강한 향기[향내]가 나는, 향기로운  ",,"강한 향기[향내]가 나는, 향기로운  ","강한 향기가 나는, 향기로운",,"강한 향기가 나는, 향기로운",perfumed
739,sceptered,VBD,"  홀을 가진, 왕위에 오른.  ","홀을 가진, 왕위에 오른.  ","홀을 가진, 왕위에 오른.  ",,"홀을 가진, 왕위에 오른.  ","홀을 가진, 왕위에 오른.",,"홀을 가진, 왕위에 오른.",NaN
740,schapped,VBD,"  튼, 갈라진  ","튼, 갈라진  ","튼, 갈라진  ",,"튼, 갈라진  ","튼, 갈라진",,"튼, 갈라진",NaN
741,schooled,VBD,교육[훈련]을 받은 .,교육[훈련]을 받은 .,교육[훈련]을 받은 .,,교육[훈련]을 받은 .,교육을 받은 .,inexperienced,교육을 받은 .,civilized
742,sclerosed,VBD,"[병리]  경화증에 걸린, 경화한  ","  경화증에 걸린, 경화한  ","  경화증에 걸린, 경화한  ",,"  경화증에 걸린, 경화한  ","경화증에 걸린, 경화한",,"경화증에 걸린, 경화한",NaN
743,scooped,VBD,둥글게 깊이 파인,둥글게 깊이 파인,둥글게 깊이 파인,,둥글게 깊이 파인,둥글게 깊이 파인,,둥글게 깊이 파인,bail
744,scorched,VBD,"  탄, 그을은  ","탄, 그을은  ","탄, 그을은  ",,"탄, 그을은  ","탄, 그을은",,"탄, 그을은",melted
745,scratchproof,VBD,흠집 방지의,흠집 방지의,흠집 방지의,,흠집 방지의,흠집 방지의,,흠집 방지의,NaN
746,scrimped,VBD,"  (지나치게) 절약하다, 내핍 생활을 하다  ","(지나치게) 절약하다, 내핍 생활을 하다  ","(지나치게) 절약하다, 내핍 생활을 하다  ",,"(지나치게) 절약하다, 내핍 생활을 하다  "," 절약하다, 내핍 생활을 하다",waste," 절약하다, 내핍 생활을 하다",skimp
747,scrolled,VBD,소용돌이 장식이 있는,소용돌이 장식이 있는,소용돌이 장식이 있는,,소용돌이 장식이 있는,소용돌이 장식이 있는,,소용돌이 장식이 있는,coiled
748,scurvied,VBD,괴혈병에 걸린,괴혈병에 걸린,괴혈병에 걸린,,괴혈병에 걸린,괴혈병에 걸린,,괴혈병에 걸린,NaN
749,seeped,VBD,"  스미다, 배다 (=trickle)  ","스미다, 배다 (=trickle)  ","스미다, 배다 (=trickle)  ",,"스미다, 배다 (=trickle)  ","스미다, 배다 ",,"스미다, 배다 ",drain
750,selvaged,VBD,"  (직물이) 가장자리가 있는, (벽지의) 가두리가 있는.  ","(직물이) 가장자리가 있는, (벽지의) 가두리가 있는.  ","(직물이) 가장자리가 있는, (벽지의) 가두리가 있는.  ",,"(직물이) 가장자리가 있는, (벽지의) 가두리가 있는.  ", 가두리가 있는.,, 가두리가 있는.,NaN
751,semicivilized,VBD,"  반(半)개화의, 반문명의  ","반(半)개화의, 반문명의  ","반(半)개화의, 반문명의  ",,"반(半)개화의, 반문명의  ","반개화의, 반문명의",,"반개화의, 반문명의",NaN
752,semideveloped,VBD,"  반쯤 개발된, 개발이 불충분한  ","반쯤 개발된, 개발이 불충분한  ","반쯤 개발된, 개발이 불충분한  ",,"반쯤 개발된, 개발이 불충분한  ","반쯤 개발된, 개발이 불충분한",,"반쯤 개발된, 개발이 불충분한",NaN
753,semimanufactured,VBD,반제품(半製品)의.,반제품(半製品)의.,반제품(半製品)의.,,반제품(半製品)의.,반제품의.,,반제품의.,NaN
754,semisacred,VBD,SEMIRELIGIOUS.,SEMIRELIGIOUS.,SEMIRELIGIOUS.,,SEMIRELIGIOUS.,SEMIRELIGIOUS.,,SEMIRELIGIOUS.,NaN
755,semitailored,VBD,반기성복(半旣成服)의.,반기성복(半旣成服)의.,반기성복(半旣成服)의.,,반기성복(半旣成服)의.,반기성복의.,,반기성복의.,NaN
756,sequestered,VBD,"[문예체]  외딴, 한적한  ","  외딴, 한적한  ","  외딴, 한적한  ",,"  외딴, 한적한  ","외딴, 한적한",free,"외딴, 한적한",sheltered
757,serenade,VBD,세레나데를 부르다[연주하다],세레나데를 부르다[연주하다],세레나데를 부르다[연주하다],,세레나데를 부르다[연주하다],세레나데를 부르다,,세레나데를 부르다,nocturne
758,serrated,VBD,톱니 모양의,톱니 모양의,톱니 모양의,,톱니 모양의,톱니 모양의,,톱니 모양의,notched
759,serried,VBD,"[문예체]  빽빽히 늘어선, 밀집한  ","  빽빽히 늘어선, 밀집한  ","  빽빽히 늘어선, 밀집한  ",,"  빽빽히 늘어선, 밀집한  ","빽빽히 늘어선, 밀집한",empty,"빽빽히 늘어선, 밀집한",congested
760,shagged,VBD,[英  금기어  속어]  지쳐 빠진,  지쳐 빠진,  지쳐 빠진,,  지쳐 빠진,지쳐 빠진,stay,지쳐 빠진,fly
761,shallowbrained,VBD,"  천박한, 어리석은  ","천박한, 어리석은  ","천박한, 어리석은  ",,"천박한, 어리석은  ","천박한, 어리석은",,"천박한, 어리석은",NaN
762,shamefaced,VBD,창피해[부끄러워] 하는 (=sheepish),창피해[부끄러워] 하는 (=sheepish),창피해[부끄러워] 하는 (=sheepish),,창피해[부끄러워] 하는 (=sheepish),창피해 하는 ,,창피해 하는 ,chagrined
763,shammed,VBD,[보통 못마땅함]  허위의 (=FALSE),  허위의 (=FALSE),  허위의 (=FALSE),,  허위의 (=FALSE),허위의 ,genuine,허위의 ,fictitious
764,shanked,VBD,(…의) 정강이가 있는.,(…의) 정강이가 있는.,(…의) 정강이가 있는.,,(…의) 정강이가 있는., 정강이가 있는.,cure, 정강이가 있는.,carve
765,sheepfaced,VBD,몹시 수줍어하는.,몹시 수줍어하는.,몹시 수줍어하는.,,몹시 수줍어하는.,몹시 수줍어하는.,,몹시 수줍어하는.,NaN
766,shickered,VBD,술 취한,술 취한,술 취한,,술 취한,술 취한,,술 취한,NaN
767,shingled,VBD,지붕널을 덮은,지붕널을 덮은,지붕널을 덮은,,지붕널을 덮은,지붕널을 덮은,let go,지붕널을 덮은,enfold
768,shipped,VBD,발송된,발송된,발송된,,발송된,발송된,,발송된,delivered
769,shockheaded,VBD,"  머리털이 더부룩한[엉클어진], 흐트러진 머리의  ","머리털이 더부룩한[엉클어진], 흐트러진 머리의  ","머리털이 더부룩한[엉클어진], 흐트러진 머리의  ",,"머리털이 더부룩한[엉클어진], 흐트러진 머리의  ","머리털이 더부룩한, 흐트러진 머리의",,"머리털이 더부룩한, 흐트러진 머리의",NaN
770,shooi,VBD,숴이[훠이]라고 하다(특히 손을 내저으며 무엇을 쫓는 것을 가리킴)      2.    [감탄사]  (아이동물에게 하는 말로) 저리 가,Longer,Longer,,Longer,Longer,,Longer,NaN
771,shopworn,VBD,[美]  (=shop-soiled),  (=shop-soiled),  (=shop-soiled),,  (=shop-soiled),,,,stale
772,shorthanded,VBD,"  일손이 모자라는, 인원 부족의  ","일손이 모자라는, 인원 부족의  ","일손이 모자라는, 인원 부족의  ",,"일손이 모자라는, 인원 부족의  ","일손이 모자라는, 인원 부족의",sufficient,"일손이 모자라는, 인원 부족의",poor
773,shred,VBD,"  (갈가리) 자르다[찢다], 채를 썰다      2.    [명사]  (가늘고 작은) 조각 (=scrap)      3.    [명사]  아주 조금, 티끌  ",Longer,Longer,,Longer,Longer,whole,Longer,iota
774,shrouded,VBD,"  덮인, 싼  ","덮인, 싼  ","덮인, 싼  ",,"덮인, 싼  ","덮인, 싼",clear,"덮인, 싼",camouflaged
775,shrove,VBD,SHRIVE의 과거,SHRIVE의 과거,SHRIVE의 과거,,SHRIVE의 과거,SHRIVE의 과거,censure,SHRIVE의 과거,acquit
776,shrubbed,VBD,[고어]  (=scrubby),  (=scrubby),  (=scrubby),,  (=scrubby),,,,NaN
777,sided,VBD,"  [보통 복합어를 이루어] (…의) 면[측면, 변]을 가진  ","[보통 복합어를 이루어] (…의) 면[측면, 변]을 가진  ","[보통 복합어를 이루어] (…의) 면[측면, 변]을 가진  ",,"[보통 복합어를 이루어] (…의) 면[측면, 변]을 가진  ",을 가진,center,을 가진,adjoin
778,sigmoid,VBD,"  S[C]자 모양의, [해부] S자 결장(結腸)의      2.    [명사][해부]  S자형 만곡부, S자 결장  ",Longer,Longer,,Longer,Longer,,Longer,crooked
779,simplified,VBD,"  쉽게 한, 간소화한, 간략하게 한  ","쉽게 한, 간소화한, 간략하게 한  ","쉽게 한, 간소화한, 간략하게 한  ",,"쉽게 한, 간소화한, 간략하게 한  ","쉽게 한, 간소화한, 간략하게 한",,"쉽게 한, 간소화한, 간략하게 한",clear
780,sinuated,VBD,(=SINUATE),(=SINUATE),(=SINUATE),,(=SINUATE),,,,crawl
781,sketchy,VBD,"  대충의, 개략적인 (=rough)  ","대충의, 개략적인 (=rough)  ","대충의, 개략적인 (=rough)  ",,"대충의, 개략적인 (=rough)  ","대충의, 개략적인 ",careful,"대충의, 개략적인 ",faulty
782,skewbacked,VBD,[건축]  홍예 받침돌로 받친.,  홍예 받침돌로 받친,  홍예 받침돌로 받친,,  홍예 받침돌로 받친,홍예 받침돌로 받친,,홍예 받침돌로 받친,NaN
783,skidded,VBD,미끄러지다      2.    [명사]  (차량의) 미끄러짐      3.    [명사]  (일부 항공기 바퀴 옆에 있는) 활주부,Longer,Longer,,Longer,Longer,,Longer,glide
784,skied,VBD,스키의,스키의,스키의,,스키의,스키의,retreat,스키의,bound
785,skippered,VBD,선장[주장]이다,선장[주장]이다,선장[주장]이다,,선장[주장]이다,선장이다,forget,선장이다,cruise
786,skirted,VBD,[보통 복합어를 이루어] …한 스커트의, …한 스커트의, …한 스커트의,, …한 스커트의,…한 스커트의,center,…한 스커트의,define
787,skulled,VBD,[보통 복합어를 이루어] …한 두개골을 가진, …한 두개골을 가진, …한 두개골을 가진,, …한 두개골을 가진,…한 두개골을 가진,,…한 두개골을 가진,NaN
788,slashed,VBD,(안감[속옷]을 보이기 위해) 길게 튼,(안감[속옷]을 보이기 위해) 길게 튼,(안감[속옷]을 보이기 위해) 길게 튼,,(안감[속옷]을 보이기 위해) 길게 튼, 길게 튼,, 길게 튼,engraved
789,slewed,VBD,[속어]  술 취한,  술 취한,  술 취한,,  술 취한,술 취한,straighten,술 취한,bend
790,sloosh,VBD,"  세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.  ","세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.  ","세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.  ",,"세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.  ","세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.",,"세차게 흐르다, 철벅철벅 소리내다, 철썩 퍼붓다.",NaN
791,smirky,VBD,(=smirky),(=smirky),(=smirky),,(=smirky),,,,NaN
792,snagged,VBD,(=snaggy),(=snaggy),(=snaggy),,(=snaggy),,,,bunched
793,snaggled,VBD,"  뒤엉키다, 뒤죽박죽이 되다  ","뒤엉키다, 뒤죽박죽이 되다  ","뒤엉키다, 뒤죽박죽이 되다  ",,"뒤엉키다, 뒤죽박죽이 되다  ","뒤엉키다, 뒤죽박죽이 되다",,"뒤엉키다, 뒤죽박죽이 되다",NaN
794,snapped,VBD,"  [미·속어] 술 취한 ((up)), 체포된 ((up))  ","[미·속어] 술 취한 ((up)), 체포된 ((up))  ","[미·속어] 술 취한 ((up)), 체포된 ((up))  ",,"[미·속어] 술 취한 ((up)), 체포된 ((up))  ", 술 취한 ,open, 술 취한 ,fast
795,snatched,VBD,매우 매력적인,매우 매력적인,매우 매력적인,,매우 매력적인,매우 매력적인,,매우 매력적인,kidnapped
796,sneaky,VBD,"[비격식]  교활한, 엉큼한 (=crafty)  ","  교활한, 엉큼한 (=crafty)  ","  교활한, 엉큼한 (=crafty)  ",,"  교활한, 엉큼한 (=crafty)  ","교활한, 엉큼한 ",honest,"교활한, 엉큼한 ",disingenuous
797,sned,VBD,"[스코틀랜드·北英]  (가지)를 치다, (나무)를 손질하다.  ","  (가지)를 치다, (나무)를 손질하다","  (가지)를 치다, (나무)를 손질하다",,"  (가지)를 치다, (나무)를 손질하다",를 손질하다,,를 손질하다,NaN
798,sniffy,VBD,[비격식]  콧방귀를 뀌는,  콧방귀를 뀌는,  콧방귀를 뀌는,,  콧방귀를 뀌는,콧방귀를 뀌는,modest,콧방귀를 뀌는,bossy
799,sniveled,VBD,"  계속 울며 보채다, 칭얼[훌쩍]거리다 (=whine)  ","계속 울며 보채다, 칭얼[훌쩍]거리다 (=whine)  ","계속 울며 보채다, 칭얼[훌쩍]거리다 (=whine)  ",,"계속 울며 보채다, 칭얼[훌쩍]거리다 (=whine)  ","계속 울며 보채다, 칭얼거리다 ",,"계속 울며 보채다, 칭얼거리다 ",groan
800,snouted,VBD,코[주둥이]가 있는.,코[주둥이]가 있는.,코[주둥이]가 있는.,,코[주둥이]가 있는.,코가 있는.,,코가 있는.,NaN
801,snuffcolored,VBD,"  코담배색의, 황갈색의  ","코담배색의, 황갈색의  ","코담배색의, 황갈색의  ",,"코담배색의, 황갈색의  ","코담배색의, 황갈색의",,"코담배색의, 황갈색의",bay
802,sombreroed,VBD,솜브레로(멕시코 등에서 쓰는 모자)의.,솜브레로(멕시코 등에서 쓰는 모자)의.,솜브레로(멕시코 등에서 쓰는 모자)의.,,솜브레로(멕시코 등에서 쓰는 모자)의.,솜브레로의.,,솜브레로의.,NaN
803,soreheaded,VBD,SOREHEAD.,SOREHEAD.,SOREHEAD.,,SOREHEAD.,SOREHEAD.,,SOREHEAD.,NaN
804,sotted,VBD,"  고주망태가 된, 술고래의  ","고주망태가 된, 술고래의  ","고주망태가 된, 술고래의  ",,"고주망태가 된, 술고래의  ","고주망태가 된, 술고래의",,"고주망태가 된, 술고래의",NaN
805,southermost,VBD,최남단의,최남단의,최남단의,,최남단의,최남단의,,최남단의,NaN
806,southernmost,VBD,최남단의,최남단의,최남단의,,최남단의,최남단의,,최남단의,NaN
807,spaced,VBD,[속어]  (=SPACED-OUT),  (=SPACED-OUT),  (=SPACED-OUT),,  (=SPACED-OUT),,,,distributed
808,spicated,VBD,"  [식물] 이삭 모양의, 수상(穗狀)의; 수상 화서(花序)의  ","[식물] 이삭 모양의, 수상(穗狀)의; 수상 화서(花序)의  ","[식물] 이삭 모양의, 수상(穗狀)의; 수상 화서(花序)의  ",,"[식물] 이삭 모양의, 수상(穗狀)의; 수상 화서(花序)의  "," 이삭 모양의, 수상의",," 이삭 모양의, 수상의",NaN
809,spiked,VBD,스파이크가 박힌,스파이크가 박힌,스파이크가 박힌,,스파이크가 박힌,스파이크가 박힌,,스파이크가 박힌,spicate
810,spinulose,VBD,"  작은 가시로 덮인, 작은 가시 모양의  ","작은 가시로 덮인, 작은 가시 모양의  ","작은 가시로 덮인, 작은 가시 모양의  ",,"작은 가시로 덮인, 작은 가시 모양의  ","작은 가시로 덮인, 작은 가시 모양의",,"작은 가시로 덮인, 작은 가시 모양의",NaN
811,spiraled,VBD,나선형의,나선형의,나선형의,,나선형의,나선형의,spread,나선형의,curled
812,spired,VBD,"  끝이 뾰족한, 첨탑이 있는.  ","끝이 뾰족한, 첨탑이 있는.  ","끝이 뾰족한, 첨탑이 있는.  ",,"끝이 뾰족한, 첨탑이 있는.  ","끝이 뾰족한, 첨탑이 있는.",untwist,"끝이 뾰족한, 첨탑이 있는.",convolve
813,splayed,VBD,(손가락·다리 등을[이]) 벌리다[벌어지다/펴지다],(손가락·다리 등을[이]) 벌리다[벌어지다/펴지다],(손가락·다리 등을[이]) 벌리다[벌어지다/펴지다],,(손가락·다리 등을[이]) 벌리다[벌어지다/펴지다], 벌리다,, 벌리다,large
814,splayfooted,VBD,(=splayfoot),(=splayfoot),(=splayfoot),,(=splayfoot),,,,NaN
815,spleeny,VBD,(=SPLEENFUL),(=SPLEENFUL),(=SPLEENFUL),,(=SPLEENFUL),,,,NaN
